time,Potential Energy (kJ/mole)
2470.000000,-339101.218750
2480.000000,-339284.281250
2490.000000,-340284.875000
2500.000000,-340650.750000
2510.000000,-341099.156250
2520.000000,-340035.125000
2530.000000,-340497.218750
2540.000000,-339212.406250
2550.000000,-339183.656250
2560.000000,-339096.468750
2570.000000,-339312.125000
2580.000000,-339465.937500
2590.000000,-340192.562500
2600.000000,-338280.875000
2610.000000,-341376.656250
2620.000000,-339037.187500
2630.000000,-339276.968750
2640.000000,-340405.500000
2650.000000,-339119.125000
2660.000000,-340189.750000
2670.000000,-340338.437500
2680.000000,-338953.218750
2690.000000,-341164.312500
2700.000000,-339733.625000
2710.000000,-341491.906250
2720.000000,-340581.156250
2730.000000,-339553.968750
2740.000000,-338365.687500
2750.000000,-339756.781250
2760.000000,-339823.156250
2770.000000,-340715.875000
2780.000000,-339607.375000
2790.000000,-341146.562500
2800.000000,-341159.875000
2810.000000,-339958.281250
2820.000000,-338583.500000
2830.000000,-340547.125000
2840.000000,-339206.375000
2850.000000,-340661.937500
2860.000000,-338410.000000
2870.000000,-340272.781250
2880.000000,-338994.375000
2890.000000,-339904.312500
2900.000000,-339706.125000
2910.000000,-339399.468750
2920.000000,-339305.250000
2930.000000,-338650.718750
2940.000000,-340189.781250
2950.000000,-339432.343750
2960.000000,-339678.031250
2970.000000,-339951.500000
2980.000000,-339832.093750
2990.000000,-339323.593750
3000.000000,-340441.968750
3010.000000,-340062.031250
3020.000000,-340020.593750
3030.000000,-340241.125000
3040.000000,-339339.812500
3050.000000,-340262.531250
3060.000000,-340278.875000
3070.000000,-340769.125000
3080.000000,-340944.500000
3090.000000,-340571.531250
3100.000000,-340446.531250
3110.000000,-339270.281250
3120.000000,-339732.250000
3130.000000,-339423.718750
3140.000000,-339466.281250
3150.000000,-340539.687500
3160.000000,-339063.562500
3170.000000,-340461.218750
3180.000000,-340264.656250
3190.000000,-339929.437500
3200.000000,-338928.406250
3210.000000,-340310.531250
3220.000000,-339604.437500
3230.000000,-339570.687500
3240.000000,-338676.781250
3250.000000,-339565.062500
3260.000000,-338981.500000
3270.000000,-340769.031250
3280.000000,-339520.687500
3290.000000,-341449.812500
3300.000000,-340485.062500
3310.000000,-339451.843750
3320.000000,-339658.906250
3330.000000,-340322.156250
3340.000000,-338301.250000
3350.000000,-339819.968750
3360.000000,-339982.343750
3370.000000,-339875.218750
3380.000000,-338909.531250
3390.000000,-339974.843750
3400.000000,-340412.531250
3410.000000,-339971.656250
3420.000000,-340565.406250
3430.000000,-340124.906250
3440.000000,-340276.375000
3450.000000,-338620.843750
3460.000000,-339530.562500
3470.000000,-339732.812500
3480.000000,-340312.250000
3490.000000,-340132.187500
3500.000000,-339101.531250
3510.000000,-339512.906250
3520.000000,-341327.906250
3530.000000,-339800.937500
3540.000000,-339215.750000
3550.000000,-339225.031250
3560.000000,-339949.968750
3570.000000,-338844.968750
3580.000000,-339209.812500
3590.000000,-340322.000000
3600.000000,-340065.562500
3610.000000,-339964.937500
3620.000000,-339689.687500
3630.000000,-340199.437500
3640.000000,-340521.875000
3650.000000,-340179.593750
3660.000000,-339617.093750
3670.000000,-341412.906250
3680.000000,-340243.906250
3690.000000,-339597.125000
3700.000000,-340485.093750
3710.000000,-338753.531250
3720.000000,-339525.375000
3730.000000,-340818.937500
3740.000000,-339357.875000
3750.000000,-340463.906250
3760.000000,-340414.718750
3770.000000,-340981.875000
3780.000000,-338548.906250
3790.000000,-339993.562500
3800.000000,-339853.593750
3810.000000,-340089.000000
3820.000000,-340036.062500
3830.000000,-340756.968750
3840.000000,-340981.343750
3850.000000,-341363.843750
3860.000000,-339247.843750
3870.000000,-338854.781250
3880.000000,-339326.687500
3890.000000,-341098.343750
3900.000000,-340405.031250
3910.000000,-340294.718750
3920.000000,-339670.000000
3930.000000,-339741.968750
3940.000000,-339257.843750
3950.000000,-340710.406250
3960.000000,-339934.281250
3970.000000,-340597.125000
3980.000000,-340650.343750
3990.000000,-340316.875000
4000.000000,-340698.968750
4010.000000,-341084.406250
4020.000000,-339591.437500
4030.000000,-340349.093750
4040.000000,-339382.687500
4050.000000,-340505.125000
4060.000000,-340971.312500
4070.000000,-339885.343750
4080.000000,-339276.625000
4090.000000,-340524.281250
4100.000000,-339780.250000
4110.000000,-339866.406250
4120.000000,-339049.906250
4130.000000,-340285.031250
4140.000000,-340704.687500
4150.000000,-340741.281250
4160.000000,-340785.375000
4170.000000,-339943.375000
4180.000000,-338480.375000
4190.000000,-340350.187500
4200.000000,-338633.093750
4210.000000,-340731.906250
4220.000000,-340152.156250
4230.000000,-339662.531250
4240.000000,-339619.031250
4250.000000,-340413.906250
4260.000000,-339542.125000
4270.000000,-340023.781250
4280.000000,-339538.093750
4290.000000,-339408.375000
4300.000000,-338924.531250
4310.000000,-339803.000000
4320.000000,-340082.750000
4330.000000,-339121.625000
4340.000000,-339707.687500
4350.000000,-340795.656250
4360.000000,-340202.312500
4370.000000,-339547.968750
4380.000000,-340730.093750
4390.000000,-340917.000000
4400.000000,-340195.156250
4410.000000,-340138.156250
4420.000000,-341443.000000
4430.000000,-339351.156250
4440.000000,-339486.312500
4450.000000,-340660.468750
4460.000000,-340640.718750
4470.000000,-339062.062500
4480.000000,-340650.656250
4490.000000,-340051.656250
4500.000000,-339631.375000
4510.000000,-340845.812500
4520.000000,-339792.687500
4530.000000,-339939.468750
4540.000000,-338828.375000
4550.000000,-339755.062500
4560.000000,-340864.437500
4570.000000,-338738.531250
4580.000000,-340871.625000
4590.000000,-340952.031250
4600.000000,-340721.500000
4610.000000,-340742.343750
4620.000000,-338855.531250
4630.000000,-340852.500000
4640.000000,-338354.718750
4650.000000,-340740.843750
4660.000000,-339514.031250
4670.000000,-340716.468750
4680.000000,-340346.500000
4690.000000,-339966.125000
4700.000000,-340627.562500
4710.000000,-340284.687500
4720.000000,-339931.406250
4730.000000,-340897.093750
4740.000000,-340045.375000
4750.000000,-339730.062500
4760.000000,-339271.781250
4770.000000,-340265.125000
4780.000000,-339455.375000
4790.000000,-340733.656250
4800.000000,-339593.187500
4810.000000,-339326.843750
4820.000000,-339894.437500
4830.000000,-340713.937500
4840.000000,-340209.375000
4850.000000,-340472.250000
4860.000000,-339775.062500
4870.000000,-339746.000000
4880.000000,-339835.125000
4890.000000,-339699.000000
4900.000000,-339440.562500
4910.000000,-339686.781250
4920.000000,-339822.531250
4930.000000,-340357.468750
4940.000000,-341255.531250
4950.000000,-340133.687500
4960.000000,-340311.968750
4970.000000,-339357.843750
4980.000000,-340199.718750
4990.000000,-340147.312500
5000.000000,-339194.937500
5010.000000,-340859.062500
5020.000000,-340189.843750
5030.000000,-339543.968750
5040.000000,-338883.937500
5050.000000,-340376.125000
5060.000000,-340944.062500
5070.000000,-340018.343750
5080.000000,-340568.187500
5090.000000,-339183.562500
5100.000000,-340426.562500
5110.000000,-340867.187500
5120.000000,-340406.250000
5130.000000,-339290.187500
5140.000000,-339709.312500
5150.000000,-341107.625000
5160.000000,-340340.468750
5170.000000,-339876.375000
5180.000000,-340244.687500
5190.000000,-340221.593750
5200.000000,-339536.437500
5210.000000,-340262.468750
5220.000000,-340398.000000
5230.000000,-339553.125000
5240.000000,-339937.062500
5250.000000,-339870.562500
5260.000000,-340166.218750
5270.000000,-340118.156250
5280.000000,-339981.593750
5290.000000,-339015.093750
5300.000000,-339362.093750
5310.000000,-339352.343750
5320.000000,-340090.656250
5330.000000,-339236.562500
5340.000000,-340484.593750
5350.000000,-339729.312500
5360.000000,-338756.656250
5370.000000,-340274.281250
5380.000000,-340808.062500
5390.000000,-339166.312500
5400.000000,-340759.968750
5410.000000,-339609.031250
5420.000000,-340272.218750
5430.000000,-341560.187500
5440.000000,-339192.531250
5450.000000,-340751.093750
5460.000000,-340942.156250
5470.000000,-340016.812500
5480.000000,-339229.343750
5490.000000,-340327.250000
5500.000000,-340180.218750
5510.000000,-340899.125000
5520.000000,-340568.531250
5530.000000,-339227.781250
5540.000000,-340324.687500
5550.000000,-340416.968750
5560.000000,-340018.656250
5570.000000,-339733.812500
5580.000000,-339321.000000
5590.000000,-339458.656250
5600.000000,-339618.125000
5610.000000,-340224.593750
5620.000000,-339845.625000
5630.000000,-340671.281250
5640.000000,-340454.343750
5650.000000,-339763.312500
5660.000000,-339668.281250
5670.000000,-340292.718750
5680.000000,-338790.375000
5690.000000,-340319.218750
5700.000000,-341756.343750
5710.000000,-339802.750000
5720.000000,-340519.000000
5730.000000,-340072.718750
5740.000000,-340551.093750
5750.000000,-338936.656250
5760.000000,-340764.718750
5770.000000,-339104.468750
5780.000000,-339728.187500
5790.000000,-340897.968750
5800.000000,-340290.656250
5810.000000,-339277.281250
5820.000000,-341005.937500
5830.000000,-339850.218750
5840.000000,-339926.250000
5850.000000,-339440.593750
5860.000000,-339665.593750
5870.000000,-339072.812500
5880.000000,-339562.312500
5890.000000,-340427.031250
5900.000000,-338649.218750
5910.000000,-338888.031250
5920.000000,-341600.093750
5930.000000,-339415.156250
5940.000000,-340957.406250
5950.000000,-340286.062500
5960.000000,-338991.343750
5970.000000,-339889.406250
5980.000000,-341226.156250
5990.000000,-339873.843750
6000.000000,-340172.437500
6010.000000,-339180.406250
6020.000000,-338834.687500
6030.000000,-341593.187500
6040.000000,-338946.750000
6050.000000,-339902.593750
6060.000000,-341059.531250
6070.000000,-340926.531250
6080.000000,-340557.500000
6090.000000,-339919.375000
6100.000000,-339552.250000
6110.000000,-339543.156250
6120.000000,-339328.062500
6130.000000,-337555.125000
6140.000000,-340344.968750
6150.000000,-339677.218750
6160.000000,-339645.562500
6170.000000,-340949.281250
6180.000000,-339617.750000
6190.000000,-341462.218750
6200.000000,-339405.000000
6210.000000,-339220.281250
6220.000000,-341077.812500
6230.000000,-340008.000000
6240.000000,-339952.843750
6250.000000,-339706.031250
6260.000000,-340568.000000
6270.000000,-340213.000000
6280.000000,-339448.750000
6290.000000,-339906.625000
6300.000000,-338840.062500
6310.000000,-340596.312500
6320.000000,-340197.093750
6330.000000,-340371.250000
6340.000000,-339448.093750
6350.000000,-338896.156250
6360.000000,-338886.812500
6370.000000,-338800.875000
6380.000000,-339722.062500
6390.000000,-338613.250000
6400.000000,-338801.468750
6410.000000,-341303.750000
6420.000000,-340595.656250
6430.000000,-340057.406250
6440.000000,-340375.437500
6450.000000,-339867.093750
6460.000000,-339674.375000
6470.000000,-339736.125000
6480.000000,-340765.281250
6490.000000,-339860.781250
6500.000000,-339812.781250
6510.000000,-339749.812500
6520.000000,-339088.593750
6530.000000,-339936.375000
6540.000000,-339486.593750
6550.000000,-339725.125000
6560.000000,-339692.218750
6570.000000,-339517.062500
6580.000000,-339908.000000
6590.000000,-340396.750000
6600.000000,-339022.375000
6610.000000,-339687.187500
6620.000000,-340013.375000
6630.000000,-339804.062500
6640.000000,-341395.687500
6650.000000,-341058.812500
6660.000000,-339079.750000
6670.000000,-340860.000000
6680.000000,-340734.187500
6690.000000,-339661.156250
6700.000000,-339350.750000
6710.000000,-340016.031250
6720.000000,-339096.312500
6730.000000,-341358.281250
6740.000000,-339463.593750
6750.000000,-341483.062500
6760.000000,-340338.250000
6770.000000,-340465.312500
6780.000000,-340824.687500
6790.000000,-339446.718750
6800.000000,-340360.156250
6810.000000,-340673.781250
6820.000000,-339245.250000
6830.000000,-339573.093750
6840.000000,-340037.218750
6850.000000,-338977.125000
6860.000000,-340332.000000
6870.000000,-340571.281250
6880.000000,-340433.750000
6890.000000,-339003.593750
6900.000000,-339310.187500
6910.000000,-339777.468750
6920.000000,-340751.250000
6930.000000,-339245.093750
6940.000000,-339337.312500
6950.000000,-337825.656250
6960.000000,-340823.781250
6970.000000,-339091.781250
6980.000000,-338549.531250
6990.000000,-338787.281250
7000.000000,-339957.437500
7010.000000,-339860.625000
7020.000000,-340892.937500
7030.000000,-340516.031250
7040.000000,-340324.937500
7050.000000,-340129.312500
7060.000000,-341399.062500
7070.000000,-339830.812500
7080.000000,-340645.500000
7090.000000,-340557.937500
7100.000000,-339900.656250
7110.000000,-340540.406250
7120.000000,-339974.593750
7130.000000,-341301.437500
7140.000000,-341811.437500
7150.000000,-339744.500000
7160.000000,-339832.156250
7170.000000,-339585.031250
7180.000000,-339400.937500
7190.000000,-340107.625000
7200.000000,-341174.812500
7210.000000,-339859.093750
7220.000000,-340688.687500
7230.000000,-340159.750000
7240.000000,-340218.718750
7250.000000,-339411.656250
7260.000000,-339075.500000
7270.000000,-340910.031250
7280.000000,-340941.218750
7290.000000,-340722.812500
7300.000000,-338533.937500
7310.000000,-339800.531250
7320.000000,-340854.781250
7330.000000,-340428.500000
7340.000000,-339813.718750
7350.000000,-340773.062500
7360.000000,-339989.312500
7370.000000,-339110.937500
7380.000000,-340413.250000
7390.000000,-339622.000000
7400.000000,-339335.593750
7410.000000,-339851.968750
7420.000000,-339610.812500
7430.000000,-338994.875000
7440.000000,-339481.968750
7450.000000,-339883.125000
7460.000000,-340176.312500
7470.000000,-339359.062500
7480.000000,-340467.406250
7490.000000,-339583.468750
7500.000000,-338711.343750
7510.000000,-340254.750000
7520.000000,-340459.031250
7530.000000,-339335.062500
7540.000000,-339474.593750
7550.000000,-340891.656250
7560.000000,-339601.937500
7570.000000,-339580.968750
7580.000000,-340821.875000
7590.000000,-342134.812500
7600.000000,-340259.406250
7610.000000,-339481.781250
7620.000000,-339907.312500
7630.000000,-339974.250000
7640.000000,-338826.156250
7650.000000,-339145.156250
7660.000000,-339160.562500
7670.000000,-339011.843750
7680.000000,-339934.968750
7690.000000,-341153.750000
7700.000000,-339142.750000
7710.000000,-340540.250000
7720.000000,-339464.687500
7730.000000,-340700.906250
7740.000000,-340154.343750
7750.000000,-341335.250000
7760.000000,-339749.656250
7770.000000,-338693.406250
7780.000000,-340519.718750
7790.000000,-341183.156250
7800.000000,-340489.843750
7810.000000,-340635.250000
7820.000000,-341163.187500
7830.000000,-340850.531250
7840.000000,-340420.562500
7850.000000,-339273.593750
7860.000000,-340500.531250
7870.000000,-339905.937500
7880.000000,-340654.593750
7890.000000,-338736.156250
7900.000000,-339274.093750
7910.000000,-339717.687500
7920.000000,-338301.031250
7930.000000,-339177.500000
7940.000000,-340213.781250
7950.000000,-340005.906250
7960.000000,-341397.750000
7970.000000,-339085.781250
7980.000000,-341099.187500
7990.000000,-338518.000000
8000.000000,-340044.812500
8010.000000,-338977.781250
8020.000000,-340357.718750
8030.000000,-340248.156250
8040.000000,-340430.531250
8050.000000,-340628.375000
8060.000000,-338694.968750
8070.000000,-340664.875000
8080.000000,-339925.000000
8090.000000,-339915.781250
8100.000000,-339175.281250
8110.000000,-340501.093750
8120.000000,-339731.218750
8130.000000,-340464.062500
8140.000000,-339769.125000
8150.000000,-339937.500000
8160.000000,-339354.687500
8170.000000,-339770.375000
8180.000000,-339373.656250
8190.000000,-340517.937500
8200.000000,-340270.968750
8210.000000,-340308.531250
8220.000000,-339315.156250
8230.000000,-341325.250000
8240.000000,-340281.625000
8250.000000,-338979.531250
8260.000000,-338996.375000
8270.000000,-340091.562500
8280.000000,-339716.812500
8290.000000,-340128.937500
8300.000000,-339039.031250
8310.000000,-340871.437500
8320.000000,-339896.906250
8330.000000,-339398.937500
8340.000000,-339458.781250
8350.000000,-339306.687500
8360.000000,-339859.218750
8370.000000,-340180.906250
8380.000000,-338677.812500
8390.000000,-339248.468750
8400.000000,-339958.500000
8410.000000,-340020.000000
8420.000000,-338862.750000
8430.000000,-340563.656250
8440.000000,-339934.281250
8450.000000,-339916.625000
8460.000000,-339784.625000
8470.000000,-340774.906250
8480.000000,-339749.875000
8490.000000,-340538.625000
8500.000000,-338814.187500
8510.000000,-340349.750000
8520.000000,-338837.031250
8530.000000,-339845.625000
8540.000000,-339516.156250
8550.000000,-340302.812500
8560.000000,-340154.906250
8570.000000,-338827.156250
8580.000000,-340167.750000
8590.000000,-340262.937500
8600.000000,-339624.625000
8610.000000,-338702.687500
8620.000000,-341077.375000
8630.000000,-340115.250000
8640.000000,-338859.750000
8650.000000,-339034.000000
8660.000000,-339490.500000
8670.000000,-339049.531250
8680.000000,-339422.281250
8690.000000,-340158.562500
8700.000000,-339528.687500
8710.000000,-339549.000000
8720.000000,-340456.656250
8730.000000,-339713.562500
8740.000000,-339902.656250
8750.000000,-339262.781250
8760.000000,-341186.437500
8770.000000,-340103.625000
8780.000000,-339462.343750
8790.000000,-340127.437500
8800.000000,-340759.375000
8810.000000,-339574.625000
8820.000000,-339128.593750
8830.000000,-340235.531250
8840.000000,-341154.500000
8850.000000,-341683.000000
8860.000000,-340335.062500
8870.000000,-338753.937500
8880.000000,-340034.750000
8890.000000,-338975.468750
8900.000000,-339883.812500
8910.000000,-340453.281250
8920.000000,-339136.625000
8930.000000,-340925.093750
8940.000000,-339668.937500
8950.000000,-340687.968750
8960.000000,-339832.500000
8970.000000,-339006.781250
8980.000000,-340282.593750
8990.000000,-339167.906250
9000.000000,-338827.156250
9010.000000,-340308.125000
9020.000000,-338963.375000
9030.000000,-340349.000000
9040.000000,-339674.593750
9050.000000,-340948.437500
9060.000000,-339861.906250
9070.000000,-338351.281250
9080.000000,-338801.125000
9090.000000,-341086.718750
9100.000000,-341104.093750
9110.000000,-339419.812500
9120.000000,-339975.625000
9130.000000,-339402.250000
9140.000000,-340471.593750
9150.000000,-341108.250000
9160.000000,-340066.281250
9170.000000,-340978.406250
9180.000000,-339396.406250
9190.000000,-339016.375000
9200.000000,-340736.781250
9210.000000,-342082.843750
9220.000000,-339319.687500
9230.000000,-339628.718750
9240.000000,-339906.218750
9250.000000,-340922.937500
9260.000000,-340570.437500
9270.000000,-339937.437500
9280.000000,-338941.812500
9290.000000,-339177.750000
9300.000000,-339934.312500
9310.000000,-340248.625000
9320.000000,-340038.968750
9330.000000,-339595.000000
9340.000000,-339526.187500
9350.000000,-339633.718750
9360.000000,-339446.187500
9370.000000,-341049.093750
9380.000000,-339321.187500
9390.000000,-339675.375000
9400.000000,-340055.625000
9410.000000,-340331.093750
9420.000000,-341025.781250
9430.000000,-340133.281250
9440.000000,-340259.875000
9450.000000,-338992.187500
9460.000000,-339968.281250
9470.000000,-340183.000000
9480.000000,-341579.906250
9490.000000,-339874.343750
9500.000000,-340070.406250
9510.000000,-339997.687500
9520.000000,-341323.062500
9530.000000,-341279.250000
9540.000000,-340425.875000
9550.000000,-340362.156250
9560.000000,-339916.500000
9570.000000,-338810.343750
9580.000000,-340988.875000
9590.000000,-341546.593750
9600.000000,-340907.281250
9610.000000,-340557.031250
9620.000000,-339941.812500
9630.000000,-338427.500000
9640.000000,-340595.656250
9650.000000,-339532.593750
9660.000000,-340025.062500
9670.000000,-340178.843750
9680.000000,-340524.593750
9690.000000,-340043.593750
9700.000000,-338763.937500
9710.000000,-339407.437500
9720.000000,-339266.937500
9730.000000,-340295.250000
9740.000000,-340716.406250
9750.000000,-339504.625000
9760.000000,-339584.468750
9770.000000,-339962.437500
9780.000000,-339626.281250
9790.000000,-341065.625000
9800.000000,-340155.593750
9810.000000,-339208.062500
9820.000000,-341369.156250
9830.000000,-340479.500000
9840.000000,-338606.031250
9850.000000,-339024.625000
9860.000000,-340312.531250
9870.000000,-339923.156250
9880.000000,-338857.375000
9890.000000,-339470.437500
9900.000000,-340350.062500
9910.000000,-339370.656250
9920.000000,-339657.312500
9930.000000,-339157.562500
9940.000000,-339324.156250
9950.000000,-340188.156250
9960.000000,-340762.812500
9970.000000,-340634.875000
9980.000000,-339477.906250
9990.000000,-340193.937500
10000.000000,-339498.656250
