Frame,Temperature
6636,217.68480899372173
6408,217.69851844381773
3837,217.71997896452473
4713,217.76661159811556
231,217.88754104178747
2001,217.90888210039859
4804,217.91456689501126
3958,217.92090357612872
7322,217.94523259508756
6304,217.95288396039444
133,217.9956296226415
2517,218.06323106296483
3470,218.18893424369958
1743,218.23884234483629
3985,218.254007801002
1652,218.25982317852578
2932,218.27876611649648
2650,218.28153387818358
70,218.28397345919697
7659,218.29415489606544
7056,218.31662099568797
5114,218.34287654766766
7200,218.42074832208576
3448,218.4527226526136
6154,218.46369020721457
7434,218.4678012938754
6345,218.51053583230458
5695,218.53359287008365
7782,218.62663346833284
7555,218.6290695225235
5811,218.62978865997857
6243,218.64195013349058
1873,218.66178429240588
293,218.67799179736073
6103,218.6788060827083
2172,218.69060852640234
5669,218.71817778995728
1865,218.74699416753268
5736,218.7636850857702
7359,218.7758244927881
3278,218.8010200247704
6045,218.82122033276568
297,218.82998156902863
3227,218.8362850744219
6294,218.9305706921315
1046,218.97400560061493
2239,218.97707427449797
475,218.99699330344808
5099,219.0107924570733
1331,219.020110430168
7498,219.11528479734707
7247,219.12187445386044
4822,219.21584630385382
4590,219.2432262014674
401,219.27232963235855
4672,219.31596948913383
4263,219.31679604272352
456,219.3177413920124
2273,219.32956524637245
1476,219.35987900800043
2035,219.36887257906025
4475,219.4039427008531
7324,219.4269371610938
4646,219.42829603679775
1310,219.4485705466693
2753,219.4632994762354
5259,219.46877119294922
4041,219.47494661981776
1620,219.4823050976002
7370,219.48676013809137
7051,219.4995304611089
229,219.51070720439853
615,219.63291572810212
1899,219.66291904276963
3801,219.67428371663073
1436,219.68243399139098
3232,219.6908483494821
7603,219.69486551375644
5081,219.70986620449472
2946,219.72373170464772
1443,219.83839092098646
1025,219.8493548784653
6011,219.86885760489295
3891,219.87776276841302
4542,219.88425658693973
7212,219.90281176792215
1297,219.92131966609864
6370,219.92627129232685
2222,219.9317086446688
6071,219.99041035404997
161,219.9984358262762
787,220.05798408888072
7762,220.06755315281947
5831,220.10303127760318
2087,220.10782529495344
1685,220.12305565389175
2949,220.15293342485342
94,220.19338729604937
3385,220.2082589154981
2041,220.22551790683505
5969,220.299748788494
2192,220.31320842232887
2432,220.34271435921954
4463,220.3585729137666
5075,220.40084061850814
3315,220.41372590644448
4134,220.41640920407536
6305,220.42589534350293
1629,220.43339853491835
4443,220.49524166570265
1527,220.51104734635584
7803,220.51983036947968
7805,220.5496191542263
819,220.5509987708639
4151,220.56173478500682
587,220.56540706550285
5895,220.59227370124623
5854,220.64433306617383
4572,220.6607741619445
4084,220.66351284269695
1905,220.70392524244008
7080,220.70899169966677
4496,220.74734956166594
7878,220.75716267902146
3661,220.76057743435277
6223,220.76417252411744
2261,220.7757345416725
7277,220.80271048873965
206,220.8332513885534
4402,220.87666502141494
4292,220.88654364804793
7392,220.89298331154362
3346,220.90352191045685
6834,220.92686778105622
2283,220.92846736069046
6829,220.93219662677296
6951,220.96259334397857
3962,220.99311719742562
7812,220.99842739026684
3849,221.00923845067294
6550,221.01592127795385
2083,221.03242677760943
4800,221.03818808179327
4841,221.04227294475092
7422,221.0531520892044
1071,221.05688741519506
1803,221.05747237521865
7407,221.0603500830794
445,221.11497604012393
7532,221.12521634927216
4440,221.13911577565523
7135,221.16754558366853
4419,221.16875676549876
3956,221.18148006464253
