CompScore,PoseScore,ContactScore
4.638069550770397,8.856819550770398,0.8437500000000002
16.58501557167071,19.39751557167071,0.5625000000000001
17.14371914961944,22.14371914961944,1.0
31.254170235678316,34.066670235678316,0.5625000000000001
33.84935275672961,36.66185275672961,0.5625000000000001
26.619865488695414,30.838615488695414,0.8437500000000002
25.03993700330104,30.03993700330104,1.0
33.837817558936436,38.837817558936436,1.0
32.17876129573371,34.99126129573371,0.5625000000000001
28.724384700033987,33.72438470003399,1.0
27.458146678408674,32.458146678408674,1.0
25.19816702345139,29.41691702345139,0.8437500000000002
24.594698406450107,29.594698406450107,1.0
24.366862699354375,28.585612699354375,0.8437500000000002
20.04855363649766,24.26730363649766,0.8437500000000002
14.191238681556293,18.409988681556293,0.8437500000000002
16.411024052739673,21.411024052739673,1.0
25.08990348764271,30.08990348764271,1.0
18.076714811477487,22.295464811477487,0.8437500000000002
10.464950510209032,15.464950510209032,1.0
2.714603020159287,7.714603020159287,1.0
2.962441622779907,7.962441622779907,1.0
4.30806051528176,9.30806051528176,1.0
10.64543594204348,12.05168594204348,0.28125000000000006
5.867360138436635,10.086110138436636,0.8437500000000002
-0.15557086450470248,4.8444291354952975,1.0
7.743838548422504,12.743838548422504,1.0
7.140190358331802,12.140190358331802,1.0
9.251205618711365,14.251205618711365,1.0
16.153330200744993,18.965830200744993,0.5625000000000001
21.2034234225065,24.0159234225065,0.5625000000000001
21.72843490744412,24.54093490744412,0.5625000000000001
26.94447228962013,31.16322228962013,0.8437500000000002
28.592787529639125,33.592787529639125,1.0
46.09555343550633,48.90805343550633,0.5625000000000001
45.20412048621836,46.61037048621836,0.28125000000000006
36.064953510981724,40.283703510981724,0.8437500000000002
42.013817293290344,43.420067293290344,0.28125000000000006
39.68153124774586,42.49403124774586,0.5625000000000001
42.26978328087306,46.48853328087306,0.8437500000000002
47.09185141751666,52.09185141751666,1.0
50.07762025718001,54.29637025718001,0.8437500000000002
45.302425952040316,50.302425952040316,1.0
46.321149597105304,49.133649597105304,0.5625000000000001
45.66616741178791,49.88491741178791,0.8437500000000002
55.966874684554774,57.373124684554774,0.28125000000000006
60.41143039676551,63.22393039676551,0.5625000000000001
58.217325946573965,61.029825946573965,0.5625000000000001
59.20804277870238,62.02054277870238,0.5625000000000001
63.53659944429394,68.53659944429394,1.0
64.91423841526976,66.32048841526976,0.28125000000000006
72.90879820176943,75.72129820176943,0.5625000000000001
78.66530711224762,80.07155711224762,0.28125000000000006
83.94774247983246,86.76024247983246,0.5625000000000001
82.74224499006398,87.74224499006398,1.0
87.59163857599499,92.59163857599499,1.0
89.2635709131467,90.6698209131467,0.28125000000000006
84.31372772851147,89.31372772851147,1.0
84.14224293157022,86.95474293157022,0.5625000000000001
88.61502157229819,90.02127157229819,0.28125000000000006
94.37430577126443,97.18680577126443,0.5625000000000001
89.7738702784239,93.9926202784239,0.8437500000000002
93.06199844525852,98.06199844525852,1.0
94.82729354384419,97.63979354384419,0.5625000000000001
97.34427166973168,98.75052166973168,0.28125000000000006
90.34627045596848,95.34627045596848,1.0
89.86761420545741,92.68011420545741,0.5625000000000001
87.45044066800592,92.45044066800592,1.0
81.20307140891637,86.20307140891637,1.0
81.136623206197,83.949123206197,0.5625000000000001
74.54861867220752,78.76736867220752,0.8437500000000002
75.26689814453029,78.07939814453029,0.5625000000000001
71.23903841617697,76.23903841617697,1.0
73.14800236529777,74.55425236529777,0.28125000000000006
66.21636756426847,71.21636756426847,1.0
63.39320569626216,67.61195569626216,0.8437500000000002
61.61470588887535,66.61470588887535,1.0
62.9809901490118,67.9809901490118,1.0
72.2336904599933,76.4524404599933,0.8437500000000002
74.35039211774541,78.56914211774541,0.8437500000000002
75.74901325293239,79.96776325293239,0.8437500000000002
80.43007849708741,85.43007849708741,1.0
83.04581851328265,85.85831851328265,0.5625000000000001
88.84784554375653,91.66034554375653,0.5625000000000001
87.39904228258094,92.39904228258094,1.0
83.49530068703037,86.30780068703037,0.5625000000000001
81.46760574876174,85.68635574876174,0.8437500000000002
82.99158895678308,87.21033895678308,0.8437500000000002
77.6558858212546,82.6558858212546,1.0
81.68935851039913,85.90810851039913,0.8437500000000002
82.78622447733544,87.78622447733544,1.0
80.23006549387615,83.04256549387615,0.5625000000000001
78.5231060654309,81.3356060654309,0.5625000000000001
77.60808700927127,80.42058700927127,0.5625000000000001
82.94834386610381,87.16709386610381,0.8437500000000002
86.35200135412799,89.16450135412799,0.5625000000000001
86.14130042874814,88.95380042874814,0.5625000000000001
85.72850090308725,90.72850090308725,1.0
87.52960605152694,92.52960605152694,1.0
