Frame,Temperature
6310,219.83895673877214
5931,219.91385202676375
278,219.9719255732289
2706,219.991038465438
1127,220.03062335854588
6417,220.1245350958476
906,220.12468976004462
4549,220.1316372558465
3850,220.13261353181673
4525,220.14579402876814
6984,220.1543870154568
5715,220.206285023079
6603,220.2181073796485
5739,220.22657749650492
2951,220.35632562019953
1841,220.37096598668307
474,220.3896801602289
1437,220.39047381326932
4552,220.42202194813711
1383,220.47786106245445
2423,220.4895051254911
5581,220.5023218420419
5880,220.54680667003043
2519,220.5548170238908
6764,220.62719141051392
7440,220.66866591079486
5862,220.6805997257261
5364,220.6884519441521
6993,220.69602201695102
4168,220.7088752539714
7701,220.72707406778986
1125,220.74680510413953
66,220.7548472320272
6436,220.76307055608802
2091,220.76793607226992
6762,220.8169561602798
6271,220.86883081930145
2689,220.87388475528795
5224,220.88027698249223
5938,220.89056930527886
1803,220.92821577966498
1118,220.94939089305223
2762,220.95859698706903
1180,220.9969358092655
1490,221.01919883870806
6547,221.03937661519197
1798,221.1090353495377
5298,221.11567065114784
4909,221.1221448180554
3651,221.13298292753274
7457,221.1420010136925
2216,221.1523069817407
5716,221.18249069125963
4103,221.20598439070963
7812,221.2527559929313
4517,221.25468465782407
1969,221.2602634405179
5284,221.2817982546077
2769,221.28237696296537
6387,221.31536109425215
3728,221.3182226417405
1791,221.36638176247183
2725,221.3682779422028
5831,221.3814568398632
6274,221.40786007268144
3153,221.40853372889634
551,221.41380200542613
5287,221.4303823678342
2649,221.43094658963182
7119,221.43501727693598
4079,221.43804676191655
1469,221.4391451028638
1651,221.477843973722
4458,221.47852404370624
292,221.51004798780605
2402,221.52930158364705
6413,221.5299623989443
2318,221.54897846322828
7013,221.56048182101503
3849,221.56332190009155
1228,221.57811660468982
704,221.59578423094604
956,221.59940071357724
4623,221.61078341700303
1116,221.61518108649153
335,221.65025765128922
2537,221.65181721304677
788,221.7171833591632
5503,221.73491517834083
5850,221.74474230312356
6930,221.76958247002952
6645,221.77052082814546
7991,221.7718173252479
1242,221.7798318042683
950,221.80085630331348
2903,221.8112771227769
309,221.83261310043608
4561,221.8373702208536
3027,221.84258863273817
7720,221.8493588091493
6990,221.85088055696656
1650,221.86072293900102
3994,221.8641014786519
6242,221.871470253486
7424,221.87558126866205
3235,221.8758252707064
2992,221.88450860421858
684,221.89071238105936
543,221.8927429506014
4049,221.90442110573608
3237,221.91918188189408
4999,221.92393684745707
7678,221.9241997014124
4949,221.94557794251705
197,221.9505397870857
7850,221.97551816017256
339,221.99160643498024
3940,222.01924886959904
5607,222.0232423740721
6267,222.06098673452183
5871,222.0761442639424
1976,222.07903716053426
6622,222.09022157650338
3620,222.12461344947758
6440,222.1319963239933
7468,222.13839106971454
930,222.15539121098837
7951,222.15625216364475
3874,222.1668018237867
6718,222.17033715534942
2946,222.18477412370265
2497,222.23305096015238
4668,222.25690067962012
2199,222.27452376690033
5626,222.2850283174817
1956,222.29011057610154
118,222.29884716140756
5718,222.32273171149495
6871,222.32586670948976
7356,222.3279225073514
6552,222.33904473172248
1581,222.40982760627924
2799,222.41089593258675
3466,222.41236717817014
1747,222.4295153580919
2149,222.4365425952496
6411,222.4799594042272
5435,222.4860442071529
531,222.49486806505806
1433,222.49692386980547
2729,222.51047347691735
4501,222.51586601219478
4269,222.59226430422083
6055,222.59499548271867
3669,222.61848350238077
5964,222.6285242696488
7070,222.63203794306048
993,222.6833833880143
3705,222.7020016901483
4603,222.7020752210078
6042,222.7423607930135
2405,222.7621749719198
7022,222.7625067420634
7375,222.79786207709162
4457,222.79848482175484
730,222.80445126917
3351,222.81243520000717
1846,222.82205002445522
1712,222.83343702951115
2468,222.87147883587926
719,222.88407554556423
5079,222.8868076857827
6679,222.89083923377524
4036,222.89124458632907
5271,222.9003920537099
295,222.91863984013065
6685,222.96809376030265
1695,222.9783498737012
3319,222.98520678359915
2577,222.99312818511052
6826,223.04865387421472
1146,223.0547991263981
5273,223.061375682567
3350,223.0959074231036
2496,223.10268387024013
