#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,10.000000000000009,-56270.31779224804,16873.043147183023,-39397.274645065016,399.3232262985502,55.024786407691714,0.9178124263401856,0
10000,19.999999999999794,-56215.68123837584,17157.164506349247,-39058.51673202659,406.0473398335486,55.19810000738445,0.9149306355642267,483
15000,29.99999999999425,-56261.68280636729,17074.88248910685,-39186.80031726044,404.10002539210643,55.006379593227614,0.9181195544073194,495
20000,40.00000000000292,-56371.3239403991,16797.98012955673,-39573.34381084237,397.5467591780213,55.28335709275317,0.9135196445643152,497
25000,50.00000000001514,-56115.07353377511,17087.808265157044,-39027.265268618066,404.4059312414397,55.21209458419523,0.9146987286396232,497
30000,60.00000000002736,-56065.30010461592,16892.75292903115,-39172.54717558477,399.7896847559002,55.50169591195157,0.9099259381517195,499
35000,70.00000000001826,-56256.47203793953,16794.302863799967,-39462.16917413956,397.4597317453798,55.61258985732029,0.9081115058885603,500
40000,79.99999999999496,-56103.93488686043,16642.938917877153,-39460.995968983276,393.8775006858173,55.05962571326699,0.9172316750697616,499
45000,89.99999999997165,-56380.44499670068,17066.599895894527,-39313.84510080615,403.90400670034984,54.92403454369503,0.9194960483377563,497
50000,99.99999999994834,-56724.59507121291,16816.617006264627,-39907.978064948285,397.9878258943337,55.18955705206591,0.9150722603924856,497
55000,109.99999999992504,-56115.263097471034,16595.14587605663,-39520.1172214144,392.74641416586263,55.30927579658752,0.9130915564222575,495
60000,119.99999999990173,-56218.90509140876,16702.9778468078,-39515.927244600956,395.2984025702588,55.41521810259373,0.9113459163545222,496
65000,129.99999999989262,-56096.93159368023,16951.812806128524,-39145.118787551706,401.18741606385674,56.058767362704316,0.9008837528470715,496
70000,139.99999999994037,-56607.834148366936,16491.613427171018,-40116.22072119592,390.29617972060225,55.27991996197994,0.9135764443296629,498
75000,149.99999999998812,-55902.969883407524,16783.762669762364,-39119.20721364516,397.21028389817207,55.693877791780324,0.9067860727978881,498
80000,160.00000000003587,-56062.65856375283,17210.29585303925,-38852.36271071358,407.3047645074955,54.49260693077088,0.9267758612806662,498
85000,170.00000000008362,-55527.39644074504,17239.5666880738,-38287.82975267124,407.99749812883994,56.51596901987951,0.8935958030539961,497
90000,180.00000000013137,-56050.11666910694,17075.60291037243,-38974.51375873451,404.1170751288703,55.23760266449784,0.9142763314410235,497
95000,190.0000000001791,-56238.40302207833,17077.466911028605,-39160.93611104973,404.16118920772107,55.53226908181551,0.9094249804071382,497
100000,200.00000000022686,-56298.297347852436,17084.700030337088,-39213.59731751535,404.332370690117,55.19699075326508,0.9149490222654323,497
105000,210.0000000002746,-56117.29411823052,17031.186093832366,-39086.108024398156,403.06589151439294,55.82124744480102,0.9047170214465998,497
110000,220.00000000032236,-56251.00577211293,16790.45148604829,-39460.55428606464,397.3685837185492,55.350980623398456,0.9124035771887511,496
115000,230.0000000003701,-56330.20515239972,17006.123495494947,-39324.081656904775,402.472751466079,55.1892019302131,0.9150781485398983,496
120000,240.00000000041786,-56533.49544713984,16587.223964571313,-39946.271482568525,392.55893149156526,55.653525491731024,0.9074435496309686,496
125000,250.0000000004656,-55614.85457346251,16955.3348971745,-38659.51967628801,401.2707710785703,56.47548337156484,0.8942363961619805,496
130000,260.00000000051335,-56389.764501879574,16852.802313539432,-39536.96218834014,398.8441997872667,55.68403400200071,0.9069463738902153,495
135000,270.0000000005611,-55906.80464508978,17298.363339060917,-38608.441306028864,409.3889998373889,54.93108304559933,0.9193780628678114,494
140000,280.00000000060885,-56007.234774176904,17021.31564806716,-38985.919126109744,402.8322941595124,55.286308385738074,0.9134708790707005,494
145000,290.0000000006566,-56717.75783867994,16586.86575272726,-40130.892085952684,392.55045392720314,55.29258936768999,0.913367113011439,493
150000,300.00000000070435,-56684.498840771266,16861.733626574744,-39822.76521419652,399.0555713048544,55.80164368271791,0.9050348589881213,493
155000,310.0000000007521,-56236.98591101519,17049.638457095716,-39187.34745391947,403.5025914722416,55.09462284311769,0.9166490324382474,493
160000,320.00000000079984,-56979.917975733,16682.42478247988,-40297.49319325312,394.81198670051,55.18061778454804,0.9152205022219947,493
165000,330.0000000008476,-56424.33831717272,17130.101734430995,-39294.23658274172,405.40686299124394,55.01356368726443,0.9179996592982985,493
170000,340.00000000089534,-56018.26599986036,17120.13668171945,-38898.12931814091,405.1710266359228,55.730817744189075,0.9061850295020974,493
175000,350.0000000009431,-56001.38937820523,16687.445623522624,-39313.94375468261,394.9308116466938,55.41368582450664,0.9113711165439088,493
180000,360.00000000099084,-56297.481090872316,17148.5631717653,-39148.917919107014,405.84377769916813,54.756429706776984,0.9223105485901231,493
185000,370.0000000010386,-56272.197519493,16854.72627828829,-39417.47124120471,398.88973299690156,55.632470228477466,0.9077869904802919,493
190000,380.00000000108633,-56257.26250940841,17066.607348621823,-39190.655160786584,403.9041830791502,55.38921109152228,0.9117738224912858,493
195000,390.0000000011341,-56591.42676968855,17336.265352977673,-39255.16141671088,410.28600189851255,54.57995729204251,0.9252926390445712,493
200000,400.00000000118183,-56061.754460650496,16486.411405456834,-39575.34305519366,390.17306689050616,55.475325773326794,0.910358470503587,493
