0.000000,-384510.625000
10.000000,-339761.406250
20.000000,-340531.562500
30.000000,-338979.750000
40.000000,-340088.187500
50.000000,-340762.375000
60.000000,-339739.656250
70.000000,-339600.625000
80.000000,-339111.531250
90.000000,-339612.531250
100.000000,-340199.281250
110.000000,-338319.250000
120.000000,-338778.843750
130.000000,-340262.625000
140.000000,-339890.312500
150.000000,-340185.062500
160.000000,-338275.250000
170.000000,-340925.781250
180.000000,-339104.000000
190.000000,-339271.562500
200.000000,-339844.750000
210.000000,-339464.062500
220.000000,-340406.625000
230.000000,-339959.218750
240.000000,-339521.593750
250.000000,-339886.093750
260.000000,-340754.250000
270.000000,-340266.750000
280.000000,-339756.031250
290.000000,-341062.500000
300.000000,-339200.125000
310.000000,-339540.937500
320.000000,-339500.156250
330.000000,-340136.875000
340.000000,-340410.093750
350.000000,-339582.875000
360.000000,-340124.312500
370.000000,-339508.218750
380.000000,-340259.937500
390.000000,-340180.843750
400.000000,-340021.562500
410.000000,-339218.281250
420.000000,-340413.937500
430.000000,-340156.968750
440.000000,-340348.375000
450.000000,-339335.437500
460.000000,-339571.187500
470.000000,-340496.781250
480.000000,-340630.406250
490.000000,-339892.718750
500.000000,-339635.000000
510.000000,-341043.187500
520.000000,-339119.531250
530.000000,-340362.562500
540.000000,-340388.562500
550.000000,-341236.687500
560.000000,-339940.156250
570.000000,-341284.437500
580.000000,-338959.281250
590.000000,-340112.468750
600.000000,-339129.968750
610.000000,-338976.812500
620.000000,-340011.968750
630.000000,-340033.250000
640.000000,-339429.875000
650.000000,-339198.718750
660.000000,-340688.406250
670.000000,-339479.812500
680.000000,-339618.750000
690.000000,-340074.656250
700.000000,-340856.875000
710.000000,-340248.000000
720.000000,-340231.656250
730.000000,-340947.812500
740.000000,-340658.937500
750.000000,-338547.781250
760.000000,-341159.062500
770.000000,-338324.906250
780.000000,-339875.843750
790.000000,-339952.312500
800.000000,-339026.906250
810.000000,-339489.250000
820.000000,-340332.906250
830.000000,-340581.125000
840.000000,-339241.843750
850.000000,-339589.562500
860.000000,-339756.812500
870.000000,-340494.687500
880.000000,-339818.156250
890.000000,-340827.500000
900.000000,-339946.687500
910.000000,-339541.062500
920.000000,-340582.906250
930.000000,-340098.250000
940.000000,-338647.437500
950.000000,-341008.468750
960.000000,-339211.093750
970.000000,-338665.875000
980.000000,-340409.031250
990.000000,-340303.218750
1000.000000,-338880.781250
1010.000000,-339839.625000
1020.000000,-338892.281250
1030.000000,-340140.281250
1040.000000,-339047.968750
1050.000000,-339600.343750
1060.000000,-339226.062500
1070.000000,-340213.968750
1080.000000,-340776.406250
1090.000000,-340050.812500
1100.000000,-339460.406250
1110.000000,-341518.218750
1120.000000,-340194.468750
1130.000000,-340121.718750
1140.000000,-338792.656250
1150.000000,-340991.437500
1160.000000,-339706.625000
1170.000000,-340660.437500
1180.000000,-339928.781250
1190.000000,-338983.812500
1200.000000,-339307.406250
1210.000000,-339314.406250
1220.000000,-339700.000000
1230.000000,-340509.750000
1240.000000,-339599.843750
1250.000000,-339440.718750
1260.000000,-339898.687500
1270.000000,-340425.562500
1280.000000,-340181.781250
1290.000000,-338938.718750
1300.000000,-339729.718750
1310.000000,-339627.125000
1320.000000,-340350.531250
1330.000000,-339826.812500
1340.000000,-339570.343750
1350.000000,-340229.718750
1360.000000,-338713.656250
1370.000000,-339104.093750
1380.000000,-339295.343750
1390.000000,-338647.875000
1400.000000,-339628.406250
1410.000000,-341469.062500
1420.000000,-341563.343750
1430.000000,-339326.687500
1440.000000,-340727.656250
1450.000000,-339925.906250
1460.000000,-339967.750000
1470.000000,-341035.031250
1480.000000,-339476.781250
1490.000000,-339888.531250
1500.000000,-340042.750000
1510.000000,-338765.625000
1520.000000,-339994.187500
1530.000000,-339346.750000
1540.000000,-339929.812500
1550.000000,-341398.437500
1560.000000,-339578.781250
1570.000000,-339672.812500
1580.000000,-339803.968750
1590.000000,-339039.000000
1600.000000,-338814.156250
1610.000000,-339574.906250
1620.000000,-339219.531250
1630.000000,-339764.187500
1640.000000,-339677.437500
1650.000000,-341140.656250
1660.000000,-340566.812500
1670.000000,-339847.218750
1680.000000,-339097.375000
1690.000000,-341503.562500
1700.000000,-340121.281250
1710.000000,-340623.875000
1720.000000,-340036.406250
1730.000000,-340356.062500
1740.000000,-340276.468750
1750.000000,-340297.250000
1760.000000,-338583.531250
1770.000000,-340299.875000
1780.000000,-340196.687500
1790.000000,-340367.875000
1800.000000,-340140.062500
1810.000000,-340302.312500
1820.000000,-338662.312500
1830.000000,-338844.000000
1840.000000,-340796.843750
1850.000000,-339399.000000
1860.000000,-340279.906250
1870.000000,-340783.187500
1880.000000,-339156.500000
1890.000000,-339205.156250
1900.000000,-341038.312500
1910.000000,-338896.843750
1920.000000,-340509.156250
1930.000000,-340296.031250
1940.000000,-340048.312500
1950.000000,-339709.625000
1960.000000,-339783.656250
1970.000000,-339747.968750
1980.000000,-339593.531250
1990.000000,-338992.437500
2000.000000,-341047.125000
2010.000000,-340718.656250
2020.000000,-340781.343750
2030.000000,-340204.343750
2040.000000,-338210.156250
2050.000000,-339889.093750
2060.000000,-339410.531250
2070.000000,-339806.062500
2080.000000,-338280.531250
2090.000000,-339528.312500
2100.000000,-339116.468750
2110.000000,-339979.093750
2120.000000,-339908.718750
2130.000000,-340418.500000
2140.000000,-340055.968750
2150.000000,-341702.125000
2160.000000,-339859.343750
2170.000000,-339165.906250
2180.000000,-339781.125000
2190.000000,-339675.593750
2200.000000,-339735.500000
2210.000000,-340151.656250
2220.000000,-339372.812500
2230.000000,-339563.406250
2240.000000,-340045.718750
2250.000000,-338820.312500
2260.000000,-338949.656250
2270.000000,-339770.062500
2280.000000,-341103.562500
2290.000000,-340604.187500
2300.000000,-340855.437500
2310.000000,-341381.625000
2320.000000,-338500.031250
2330.000000,-339559.125000
2340.000000,-340299.250000
2350.000000,-340541.625000
2360.000000,-338828.812500
2370.000000,-340512.406250
2380.000000,-338510.281250
2390.000000,-340883.750000
2400.000000,-340282.906250
2410.000000,-340155.750000
2420.000000,-341056.375000
2430.000000,-340024.031250
2440.000000,-340506.750000
2450.000000,-338837.781250
2460.000000,-339776.500000
2470.000000,-339147.187500
2480.000000,-341393.906250
2490.000000,-339337.281250
2500.000000,-340183.093750
2510.000000,-341036.062500
2520.000000,-340294.843750
2530.000000,-340128.218750
2540.000000,-340872.875000
2550.000000,-340045.343750
2560.000000,-339344.750000
2570.000000,-341100.062500
2580.000000,-341775.968750
2590.000000,-339253.781250
2600.000000,-340398.281250
2610.000000,-339611.343750
2620.000000,-341172.281250
2630.000000,-340037.187500
2640.000000,-341431.875000
2650.000000,-340857.500000
2660.000000,-339401.781250
2670.000000,-340308.125000
2680.000000,-340577.937500
2690.000000,-340307.656250
2700.000000,-340256.843750
2710.000000,-338642.062500
2720.000000,-340326.656250
2730.000000,-338956.531250
2740.000000,-339383.562500
2750.000000,-339614.750000
2760.000000,-340106.687500
2770.000000,-340072.812500
2780.000000,-339832.531250
2790.000000,-340265.031250
2800.000000,-340121.343750
2810.000000,-340523.687500
2820.000000,-340057.531250
2830.000000,-340318.218750
2840.000000,-341770.281250
2850.000000,-339872.031250
2860.000000,-339070.468750
2870.000000,-339220.125000
2880.000000,-340433.187500
2890.000000,-339154.687500
2900.000000,-340152.531250
2910.000000,-341147.937500
2920.000000,-340314.562500
2930.000000,-339910.218750
2940.000000,-338334.156250
2950.000000,-339552.531250
2960.000000,-340571.250000
2970.000000,-339984.125000
2980.000000,-340447.687500
2990.000000,-340088.343750
3000.000000,-340084.062500
3010.000000,-338976.468750
3020.000000,-339317.156250
3030.000000,-340454.187500
3040.000000,-339482.625000
3050.000000,-340651.125000
3060.000000,-340593.656250
3070.000000,-340237.156250
3080.000000,-339161.437500
3090.000000,-341171.375000
3100.000000,-338704.343750
3110.000000,-340127.187500
3120.000000,-340481.187500
3130.000000,-339614.093750
3140.000000,-340412.843750
3150.000000,-340021.656250
3160.000000,-340502.875000
3170.000000,-341036.218750
3180.000000,-338914.125000
3190.000000,-340954.500000
3200.000000,-340299.218750
3210.000000,-339813.750000
3220.000000,-340130.312500
3230.000000,-339663.875000
3240.000000,-340341.718750
3250.000000,-339353.875000
3260.000000,-339079.218750
3270.000000,-340585.906250
3280.000000,-338575.531250
3290.000000,-339700.187500
3300.000000,-341556.875000
3310.000000,-339696.718750
3320.000000,-339848.312500
3330.000000,-340790.562500
3340.000000,-339700.656250
3350.000000,-339530.593750
3360.000000,-339933.156250
3370.000000,-340760.500000
3380.000000,-340557.031250
3390.000000,-339715.406250
3400.000000,-339551.968750
3410.000000,-339562.031250
3420.000000,-340323.312500
3430.000000,-339564.718750
3440.000000,-339963.781250
3450.000000,-340257.312500
3460.000000,-339147.000000
3470.000000,-339336.000000
3480.000000,-339058.000000
3490.000000,-339333.656250
3500.000000,-340458.812500
3510.000000,-340292.781250
3520.000000,-339776.687500
3530.000000,-339040.781250
3540.000000,-340852.281250
3550.000000,-339058.250000
3560.000000,-339119.156250
3570.000000,-339480.562500
3580.000000,-339924.375000
3590.000000,-339888.906250
3600.000000,-341423.437500
3610.000000,-340260.406250
3620.000000,-340461.062500
3630.000000,-339764.125000
3640.000000,-339752.812500
3650.000000,-340551.156250
3660.000000,-339813.281250
3670.000000,-340312.750000
3680.000000,-339420.750000
3690.000000,-340845.406250
3700.000000,-339719.281250
3710.000000,-340303.062500
3720.000000,-340337.062500
3730.000000,-338819.343750
3740.000000,-339376.906250
3750.000000,-339573.031250
3760.000000,-340203.343750
3770.000000,-340494.781250
3780.000000,-340740.687500
3790.000000,-339912.968750
3800.000000,-340911.281250
3810.000000,-339675.406250
3820.000000,-339669.406250
3830.000000,-341092.187500
3840.000000,-340004.187500
3850.000000,-340439.843750
3860.000000,-340172.125000
3870.000000,-340512.812500
3880.000000,-339261.968750
3890.000000,-340049.718750
3900.000000,-338625.843750
3910.000000,-340719.718750
3920.000000,-340696.875000
3930.000000,-338828.343750
3940.000000,-340043.468750
3950.000000,-340113.312500
3960.000000,-340790.093750
3970.000000,-339951.312500
3980.000000,-340036.406250
3990.000000,-339598.718750
4000.000000,-339249.687500
4010.000000,-339290.781250
4020.000000,-338899.375000
4030.000000,-340215.312500
4040.000000,-339964.187500
4050.000000,-338544.281250
4060.000000,-340635.406250
4070.000000,-339385.875000
4080.000000,-339197.593750
4090.000000,-339666.187500
4100.000000,-339570.500000
4110.000000,-340189.218750
4120.000000,-340838.562500
4130.000000,-338872.656250
4140.000000,-339469.000000
4150.000000,-339603.937500
4160.000000,-339331.843750
4170.000000,-340721.687500
4180.000000,-340273.093750
4190.000000,-339926.718750
4200.000000,-340092.843750
4210.000000,-339783.250000
4220.000000,-340400.843750
4230.000000,-339266.000000
4240.000000,-340146.406250
4250.000000,-339336.156250
4260.000000,-339673.375000
4270.000000,-339284.343750
4280.000000,-340021.656250
4290.000000,-339809.843750
4300.000000,-340275.187500
4310.000000,-340090.718750
4320.000000,-338314.531250
4330.000000,-340247.250000
4340.000000,-338346.750000
4350.000000,-339783.437500
4360.000000,-339185.437500
4370.000000,-340865.156250
4380.000000,-340779.031250
4390.000000,-339134.687500
4400.000000,-339297.687500
4410.000000,-340461.687500
4420.000000,-340127.843750
4430.000000,-339843.781250
4440.000000,-341723.218750
4450.000000,-338552.062500
4460.000000,-339420.156250
4470.000000,-340749.656250
4480.000000,-338758.218750
4490.000000,-339680.125000
4500.000000,-339746.468750
4510.000000,-339295.500000
4520.000000,-340606.812500
4530.000000,-339927.500000
4540.000000,-340894.843750
4550.000000,-339664.281250
4560.000000,-339720.718750
4570.000000,-339427.906250
4580.000000,-340921.250000
4590.000000,-340312.250000
4600.000000,-339625.812500
4610.000000,-340072.812500
4620.000000,-340123.218750
4630.000000,-340019.906250
4640.000000,-340436.781250
4650.000000,-339721.250000
4660.000000,-339327.906250
4670.000000,-338961.281250
4680.000000,-340408.750000
4690.000000,-338946.000000
4700.000000,-340436.531250
4710.000000,-340331.875000
4720.000000,-339978.031250
4730.000000,-339278.812500
4740.000000,-341007.875000
4750.000000,-339340.187500
4760.000000,-340207.656250
4770.000000,-339168.187500
4780.000000,-338990.281250
4790.000000,-341232.312500
4800.000000,-339810.781250
4810.000000,-340205.687500
4820.000000,-340088.125000
4830.000000,-340953.968750
4840.000000,-339673.500000
4850.000000,-339764.125000
4860.000000,-339867.062500
4870.000000,-340375.125000
4880.000000,-339225.093750
4890.000000,-338105.062500
4900.000000,-340341.218750
4910.000000,-339195.437500
4920.000000,-339757.812500
4930.000000,-339607.343750
4940.000000,-339156.906250
4950.000000,-341168.312500
4960.000000,-340061.000000
4970.000000,-340161.843750
4980.000000,-339562.593750
4990.000000,-339305.218750
5000.000000,-340233.093750
5010.000000,-340392.937500
5020.000000,-340084.156250
5030.000000,-341275.031250
5040.000000,-338911.531250
5050.000000,-339795.406250
5060.000000,-340155.406250
5070.000000,-338537.468750
5080.000000,-340555.093750
5090.000000,-339759.531250
5100.000000,-340595.500000
5110.000000,-340320.718750
5120.000000,-341452.843750
5130.000000,-339673.500000
5140.000000,-339640.906250
5150.000000,-339374.812500
5160.000000,-339459.906250
5170.000000,-340369.156250
5180.000000,-339359.437500
5190.000000,-339784.250000
5200.000000,-338580.843750
5210.000000,-339888.281250
5220.000000,-339848.125000
5230.000000,-340901.312500
5240.000000,-340682.906250
5250.000000,-340168.937500
5260.000000,-339771.875000
5270.000000,-341181.687500
5280.000000,-339715.937500
5290.000000,-339305.937500
5300.000000,-339933.000000
5310.000000,-339790.687500
5320.000000,-339027.281250
5330.000000,-340721.906250
5340.000000,-339141.218750
5350.000000,-340112.375000
5360.000000,-340367.218750
5370.000000,-341291.750000
5380.000000,-340802.125000
5390.000000,-340999.031250
5400.000000,-339942.781250
5410.000000,-340542.187500
5420.000000,-339800.531250
5430.000000,-340051.562500
5440.000000,-339917.687500
5450.000000,-338722.937500
5460.000000,-340719.812500
5470.000000,-340183.968750
5480.000000,-340819.562500
5490.000000,-338987.656250
5500.000000,-340209.812500
5510.000000,-339908.156250
5520.000000,-339161.093750
5530.000000,-340234.843750
5540.000000,-340820.781250
5550.000000,-338630.937500
5560.000000,-340041.812500
5570.000000,-339187.343750
5580.000000,-340803.468750
5590.000000,-340045.437500
5600.000000,-340670.062500
5610.000000,-338760.562500
5620.000000,-340859.312500
5630.000000,-340821.656250
5640.000000,-340210.906250
5650.000000,-340299.187500
5660.000000,-339898.156250
5670.000000,-340031.812500
5680.000000,-340200.281250
5690.000000,-340158.187500
5700.000000,-340655.312500
5710.000000,-338386.625000
5720.000000,-340933.437500
5730.000000,-340899.781250
5740.000000,-340159.718750
5750.000000,-339963.125000
5760.000000,-339328.562500
5770.000000,-339918.968750
5780.000000,-339852.343750
5790.000000,-341030.656250
5800.000000,-340126.093750
5810.000000,-340393.625000
5820.000000,-339914.375000
5830.000000,-340478.093750
5840.000000,-338810.718750
5850.000000,-340335.437500
5860.000000,-341752.437500
5870.000000,-340781.562500
5880.000000,-340899.718750
5890.000000,-340956.687500
5900.000000,-339836.906250
5910.000000,-341595.218750
5920.000000,-340916.906250
5930.000000,-339990.750000
5940.000000,-339521.875000
5950.000000,-340231.250000
5960.000000,-340848.250000
5970.000000,-340924.843750
5980.000000,-340166.000000
5990.000000,-340958.656250
6000.000000,-339297.656250
6010.000000,-340563.156250
6020.000000,-340487.843750
6030.000000,-338045.062500
6040.000000,-340139.656250
6050.000000,-338773.906250
6060.000000,-339438.437500
6070.000000,-340823.281250
6080.000000,-340162.156250
6090.000000,-340290.906250
6100.000000,-339534.656250
