#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
45001000,90001.99992841152,-346492.1422627638,59453.28272732816,-287038.8595354357,271.3334596405329,273.72426636562705,0.9598748430655164,0
45002000,90003.99992840465,-337949.6696065138,64335.34706114279,-273614.322545371,293.6142714832856,273.72426636562705,0.9598748430655164,307
45003000,90005.99992839778,-335206.96111042006,65315.12137016663,-269891.8397402534,298.08577483413677,273.72426636562705,0.9598748430655164,305
45004000,90007.99992839091,-333923.31560260756,65474.919667943876,-268448.3959346637,298.8150638320114,273.72426636562705,0.9598748430655164,305
45005000,90009.99992838404,-334127.04802448256,65613.29952364447,-268513.74850083806,299.44660313933616,273.72426636562705,0.9598748430655164,306
45006000,90011.99992837718,-334010.60661823256,65608.71341938706,-268401.8931988455,299.4256730329173,273.72426636562705,0.9598748430655164,306
45007000,90013.99992837031,-334161.7096455763,66147.6769338288,-268014.0327117475,301.8853998685942,273.72426636562705,0.9598748430655164,306
45008000,90015.99992836344,-334792.1813252638,65364.054942378076,-269428.12638288573,298.30909833843504,273.72426636562705,0.9598748430655164,306
45009000,90017.99992835657,-334410.21306354506,65351.97059561875,-269058.2424679263,298.25394768125875,273.72426636562705,0.9598748430655164,306
45010000,90019.9999283497,-333983.4176533888,64831.60503791089,-269151.81261547795,295.8790983781815,273.72426636562705,0.9598748430655164,307
45011000,90021.99992834283,-334217.89470417006,66137.51386713318,-268080.3808370369,301.8390175677257,273.72426636562705,0.9598748430655164,306
45012000,90023.99992833596,-334665.7711690138,65851.84616904578,-268813.92499996803,300.53528459834376,273.72426636562705,0.9598748430655164,306
45013000,90025.9999283291,-334044.36638385756,66040.40556515363,-268003.9608187039,301.39583377152104,273.72426636562705,0.9598748430655164,307
