#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5001000,10002.000001120176,-345920.2633565138,60168.93454094173,-285751.3288155721,274.5995582237914,273.72426636562705,0.9598748430655164,0
5002000,10004.000001120583,-337833.63005573256,64424.450399329944,-273409.1796564026,294.0209221492669,273.72426636562705,0.9598748430655164,338
5003000,10006.00000112099,-335006.77068073256,65193.36389216408,-269813.4067885685,297.5300968929362,273.72426636562705,0.9598748430655164,352
5004000,10008.000001121398,-334722.1481221388,65488.74675823486,-269233.40136390395,298.8781680387652,273.72426636562705,0.9598748430655164,356
5005000,10010.000001121805,-333877.30583698256,65608.00112586393,-268269.30471111863,299.4224222609322,273.72426636562705,0.9598748430655164,355
5006000,10012.000001122213,-334314.5709737013,65648.61286308698,-268665.95811061433,299.6077664952158,273.72426636562705,0.9598748430655164,351
5007000,10014.00000112262,-333845.7662862013,65206.08396301983,-268639.6823231815,297.58814887381664,273.72426636562705,0.9598748430655164,353
5008000,10016.000001123028,-334356.0660908888,65501.51115043508,-268854.55494045373,298.93642229382084,273.72426636562705,0.9598748430655164,351
5009000,10018.000001123435,-335187.6803487013,65381.979051519476,-269805.70129718183,298.39090055895525,273.72426636562705,0.9598748430655164,352
5010000,10020.000001123843,-334533.67888385756,65616.6626844072,-268917.01619945036,299.4619519645518,273.72426636562705,0.9598748430655164,352
5011000,10022.00000112425,-334659.32536823256,65276.0761089531,-269383.24925927946,297.9075796980293,273.72426636562705,0.9598748430655164,349
5012000,10024.000001124658,-334911.6578877638,66842.24072636501,-268069.4171613988,305.0552567398158,273.72426636562705,0.9598748430655164,349
5013000,10026.000001125065,-334644.16032917006,66553.53929316823,-268090.62103600183,303.73767838116186,273.72426636562705,0.9598748430655164,348
5014000,10028.000001125472,-333802.2252705763,65404.67925626505,-268397.54601431126,298.4944999702176,273.72426636562705,0.9598748430655164,348
5015000,10030.00000112588,-333138.81267292006,65685.85384206817,-267452.9588308519,299.7777272308359,273.72426636562705,0.9598748430655164,346
5016000,10032.000001126287,-332921.08708698256,66370.2671731374,-266550.81991384516,302.9012593290518,273.72426636562705,0.9598748430655164,346
5017000,10034.000001126695,-332978.2067158888,66194.8910876573,-266783.3156282315,302.1008762748516,273.72426636562705,0.9598748430655164,346
5018000,10036.000001127102,-334292.92400104506,66422.09366603999,-267870.83033500507,303.13778557243506,273.72426636562705,0.9598748430655164,346
5019000,10038.00000112751,-334096.40642292006,66388.40909597185,-267707.9973269482,302.984055609785,273.72426636562705,0.9598748430655164,344
5020000,10040.000001127917,-334413.88982135756,66452.325749135,-267961.56407222257,303.2757590420571,273.72426636562705,0.9598748430655164,344
5021000,10042.000001128325,-334962.46501667006,66057.2935922594,-268905.17142441066,301.47290751094977,273.72426636562705,0.9598748430655164,345
5022000,10044.000001128732,-335340.68083698256,66165.48228643241,-269175.19855055015,301.96666010689285,273.72426636562705,0.9598748430655164,346
5023000,10046.00000112914,-335216.9908955763,66149.46719600377,-269067.52369957254,301.8935702842099,273.72426636562705,0.9598748430655164,346
5024000,10048.000001129547,-334857.33513385756,65364.52091981191,-269492.81421404565,298.31122497069885,273.72426636562705,0.9598748430655164,346
5025000,10050.000001129954,-334801.3112080763,65897.18507190408,-268904.1261361722,300.74220271631,273.72426636562705,0.9598748430655164,346
5026000,10052.000001130362,-334364.9703877638,65138.16526028572,-269226.8051274781,297.2781808494829,273.72426636562705,0.9598748430655164,347
5027000,10054.00000113077,-335061.13493854506,65888.5707441133,-269172.56419443176,300.70288856484973,273.72426636562705,0.9598748430655164,348
5028000,10056.000001131177,-334109.7975362013,64878.58012267525,-269231.217413526,296.0934837187602,273.72426636562705,0.9598748430655164,347
5029000,10058.000001131584,-333432.97380573256,66316.77503296454,-267116.198772768,302.65713138874537,273.72426636562705,0.9598748430655164,347
5030000,10060.000001131992,-334586.3522237013,66137.4354489902,-268448.9167747111,301.8386596822557,273.72426636562705,0.9598748430655164,347
5031000,10062.0000011324,-334831.3815205763,66055.65874997084,-268775.72277060547,301.4654464020964,273.72426636562705,0.9598748430655164,348
5032000,10064.000001132807,-334125.7545674513,65374.59788015421,-268751.1566872971,298.35721429856955,273.72426636562705,0.9598748430655164,347
5033000,10066.000001133214,-334400.4684346388,65969.17066877236,-268431.29776586645,301.07073127094236,273.72426636562705,0.9598748430655164,347
5034000,10068.000001133621,-333828.58025104506,65460.35486062386,-268368.2253904212,298.74859282523346,273.72426636562705,0.9598748430655164,347
5035000,10070.000001134029,-333590.0172627638,66496.77989006892,-267093.2373726949,303.47863927510105,273.72426636562705,0.9598748430655164,347
5036000,10072.000001134436,-334601.95525104506,65461.12398269394,-269140.8312683511,298.75210295188396,273.72426636562705,0.9598748430655164,346
5037000,10074.000001134844,-333727.19353229506,65028.76409162581,-268698.42944066925,296.7788947508944,273.72426636562705,0.9598748430655164,346
5038000,10076.000001135251,-334516.3336690138,65740.0013932949,-268776.3322757189,300.02484634237084,273.72426636562705,0.9598748430655164,346
5039000,10078.000001135659,-334826.92693073256,66428.74447894352,-268398.18245178903,303.1681386158963,273.72426636562705,0.9598748430655164,346
5040000,10080.000001136066,-334735.09489948256,65728.36148209128,-269006.7334173913,299.97172400442906,273.72426636562705,0.9598748430655164,346
5041000,10082.000001136474,-335788.7203877638,65826.09481665841,-269962.6255711054,300.4177603303276,273.72426636562705,0.9598748430655164,346
5042000,10084.000001136881,-334328.69450885756,66013.07041642116,-268315.6240924364,301.2710813586158,273.72426636562705,0.9598748430655164,347
5043000,10086.000001137289,-334138.14958698256,66147.87327726278,-267990.2763097198,301.8862959426338,273.72426636562705,0.9598748430655164,347
5044000,10088.000001137696,-333706.6793721388,65936.07996568806,-267770.59940645075,300.91971160410606,273.72426636562705,0.9598748430655164,347
5045000,10090.000001138103,-335006.07341510756,66128.3347226081,-268877.73869249946,301.797125700258,273.72426636562705,0.9598748430655164,347
5046000,10092.000001138511,-334324.7721455763,66039.49125601584,-268285.28088956047,301.39166103874396,273.72426636562705,0.9598748430655164,347
5047000,10094.000001138918,-334305.4586690138,65180.39337823028,-269125.06529078353,297.47090193754383,273.72426636562705,0.9598748430655164,347
5048000,10096.000001139326,-334834.28435260756,65763.09483895451,-269071.18951365305,300.1302404302731,273.72426636562705,0.9598748430655164,347
5049000,10098.000001139733,-334690.22771198256,65274.84421947121,-269415.38349251135,297.9019575890442,273.72426636562705,0.9598748430655164,347
5050000,10100.00000114014,-333450.2428487013,65771.70949767844,-267678.53335102287,300.1695560920492,273.72426636562705,0.9598748430655164,346
5051000,10102.000001140548,-334194.06462604506,65929.9030946067,-268264.16153143835,300.89152154086025,273.72426636562705,0.9598748430655164,346
5052000,10104.000001140956,-334119.23357135756,65596.827900943,-268522.40567041456,299.37142979030546,273.72426636562705,0.9598748430655164,346
5053000,10106.000001141363,-334135.35564167006,65633.55155455632,-268501.8040871137,299.5390295514699,273.72426636562705,0.9598748430655164,346
5054000,10108.00000114177,-334403.1373799513,65606.37981851521,-268796.7575614361,299.4150229229665,273.72426636562705,0.9598748430655164,346
5055000,10110.000001142178,-334597.21892292006,66253.78388522635,-268343.4350376937,302.3696517869727,273.72426636562705,0.9598748430655164,345
5056000,10112.000001142585,-334509.75896198256,66387.70436592039,-268122.05459606217,302.98083935604427,273.72426636562705,0.9598748430655164,346
5057000,10114.000001142993,-334087.9362080763,66587.46614504227,-267500.47006303404,303.892514071832,273.72426636562705,0.9598748430655164,346
5058000,10116.0000011434,-334542.61443073256,65917.82602999469,-268624.78840073786,300.8364041180173,273.72426636562705,0.9598748430655164,346
5059000,10118.000001143808,-334354.3385518263,65326.293706340715,-269028.0448454856,298.1367632486922,273.72426636562705,0.9598748430655164,345
5060000,10120.000001144215,-334546.91228229506,66148.85455459717,-268398.0577276979,301.8907743055062,273.72426636562705,0.9598748430655164,345
5061000,10122.000001144623,-334594.39275104506,65880.45637888918,-268713.9363721559,300.66585614732713,273.72426636562705,0.9598748430655164,345
5062000,10124.00000114503,-335082.7233174513,64641.727546786686,-270440.99577066465,295.0125336703775,273.72426636562705,0.9598748430655164,345
5063000,10126.000001145438,-335301.96013385756,65701.27304792218,-269600.6870859354,299.8480975498049,273.72426636562705,0.9598748430655164,345
