#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
30001000,60002.00001130651,-346213.9830830763,59875.63703191765,-286338.3460511587,273.26100425037265,273.72426636562705,0.9598748430655164,0
30002000,60004.00001130692,-338207.87907917006,64221.2931740653,-273986.58590510476,293.0937512639377,273.72426636562705,0.9598748430655164,347
30003000,60006.000011307326,-335395.17986042006,64570.90606354107,-270824.273796879,294.6893179086165,273.72426636562705,0.9598748430655164,349
30004000,60008.00001130773,-334965.0817158888,65259.94396549172,-269705.1377503971,297.8339556675974,273.72426636562705,0.9598748430655164,351
30005000,60010.00001130814,-334234.50798542006,65706.64362173562,-268527.86436368444,299.8726078258773,273.72426636562705,0.9598748430655164,348
30006000,60012.00001130855,-334440.28435260756,65776.33785487001,-268663.94649773755,300.1906790328127,273.72426636562705,0.9598748430655164,343
30007000,60014.000011308955,-333787.1852315138,65208.37691143947,-268578.80832007434,297.59861345371763,273.72426636562705,0.9598748430655164,340
30008000,60016.00001130936,-333870.0387471388,65859.78551446353,-268010.25323267526,300.5715182588022,273.72426636562705,0.9598748430655164,339
30009000,60018.00001130977,-333858.21599323256,66172.85040736652,-267685.36558586603,302.0002868075962,273.72426636562705,0.9598748430655164,340
30010000,60020.00001131018,-333830.8483174513,65495.614817486145,-268335.23349996516,298.90951255318356,273.72426636562705,0.9598748430655164,341
30011000,60022.000011310585,-334178.44743854506,65592.2500721704,-268586.19736637466,299.35053745162315,273.72426636562705,0.9598748430655164,342
30012000,60024.00001131099,-334039.43181354506,65190.33664625988,-268849.0951672852,297.51628111916074,273.72426636562705,0.9598748430655164,343
30013000,60026.0000113114,-333155.4957783888,65369.69157361123,-267785.8042047776,298.33482284990106,273.72426636562705,0.9598748430655164,343
30014000,60028.00001131181,-333647.7828877638,64985.10863061942,-268662.6742571444,296.57965954093305,273.72426636562705,0.9598748430655164,344
30015000,60030.000011312215,-334345.1090596388,65531.716388437024,-268813.3926712018,299.0742732475507,273.72426636562705,0.9598748430655164,344
30016000,60032.00001131262,-334632.5875752638,65772.43592547404,-268860.15164978977,300.17287137016194,273.72426636562705,0.9598748430655164,344
30017000,60034.00001131303,-333830.2916768263,65582.52799339266,-268247.76368343364,299.30616773562684,273.72426636562705,0.9598748430655164,344
30018000,60036.00001131344,-334120.0055440138,65010.202645271085,-269109.8028987427,296.6941838447118,273.72426636562705,0.9598748430655164,345
30019000,60038.000011313845,-334397.83904010756,66170.7095819764,-268227.12945813115,301.99051648823047,273.72426636562705,0.9598748430655164,345
30020000,60040.00001131425,-334903.6637471388,65825.12443864753,-269078.5393084913,300.41333170989196,273.72426636562705,0.9598748430655164,345
30021000,60042.00001131466,-334240.3805440138,65577.87194043142,-268662.5086035824,299.28491839664525,273.72426636562705,0.9598748430655164,345
30022000,60044.00001131507,-334348.5836690138,65329.231724010664,-269019.35194500315,298.15017180179984,273.72426636562705,0.9598748430655164,345
30023000,60046.000011315475,-333832.0778096388,65888.79891452799,-267943.2788951108,300.7039298911679,273.72426636562705,0.9598748430655164,345
