#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
20001000,40002.000007231974,-345621.4996846388,60321.98378053846,-285299.5159041004,275.29804580547113,273.72426636562705,0.9598748430655164,0
20002000,40004.00000723238,-337134.77654010756,64668.895930143655,-272465.8806099639,295.13652499786895,273.72426636562705,0.9598748430655164,348
20003000,40006.00000723279,-334648.06267292006,65461.05593498354,-269187.0067379365,298.7517923950933,273.72426636562705,0.9598748430655164,338
20004000,40008.0000072332,-334047.9137471388,65224.243082622765,-268823.67066451604,297.67102363732613,273.72426636562705,0.9598748430655164,334
20005000,40010.000007233604,-333071.29021198256,66147.059649206,-266924.23056277656,301.88258269913604,273.72426636562705,0.9598748430655164,334
20006000,40012.00000723401,-333599.9625752638,65995.27568018186,-267604.68689508195,301.1898695713821,273.72426636562705,0.9598748430655164,334
20007000,40014.00000723442,-332851.57048542006,66136.63804557535,-266714.9324398447,301.83502048493375,273.72426636562705,0.9598748430655164,333
20008000,40016.00000723483,-333792.1237080763,65720.28096151166,-268071.84274656465,299.9348460474183,273.72426636562705,0.9598748430655164,333
20009000,40018.000007235234,-334666.86443073256,66355.38778667393,-268311.4766440586,302.83335264297403,273.72426636562705,0.9598748430655164,334
20010000,40020.00000723564,-334282.33220417006,65960.75899969065,-268321.5732044794,301.0323420152344,273.72426636562705,0.9598748430655164,332
20011000,40022.00000723605,-333260.4469502638,66015.22201508516,-267245.22493517864,301.2809008451518,273.72426636562705,0.9598748430655164,330
20012000,40024.00000723646,-334805.85954792006,66046.04846068402,-268759.81108723604,301.4215868720466,273.72426636562705,0.9598748430655164,329
20013000,40026.000007236864,-335791.9157002638,65911.81825366127,-269880.09744660254,300.8089857709974,273.72426636562705,0.9598748430655164,328
20014000,40028.00000723727,-334977.57146198256,65461.727334520314,-269515.84412746225,298.75485653471276,273.72426636562705,0.9598748430655164,328
20015000,40030.00000723768,-333839.1754658888,65098.98395838999,-268740.19150749885,297.0993648496104,273.72426636562705,0.9598748430655164,327
20016000,40032.000007238086,-334646.20232135756,66049.86604038475,-268596.3362809728,301.4390095787523,273.72426636562705,0.9598748430655164,326
20017000,40034.000007238494,-334783.7740987013,66233.9308654028,-268549.8432332985,302.27904638545533,273.72426636562705,0.9598748430655164,325
20018000,40036.0000072389,-334785.02165729506,66500.83282470799,-268284.1888325871,303.49713609692265,273.72426636562705,0.9598748430655164,326
20019000,40038.00000723931,-334471.1383565138,65812.40423587163,-268658.7341206422,300.3552791269531,273.72426636562705,0.9598748430655164,325
20020000,40040.000007239716,-334671.89372760756,65643.37561874767,-269028.5181088599,299.5838647094711,273.72426636562705,0.9598748430655164,325
20021000,40042.00000724012,-335972.2145283888,65303.94195989531,-270668.2725684935,298.0347541347488,273.72426636562705,0.9598748430655164,324
20022000,40044.00000724053,-333665.46111042006,65844.56448165898,-267820.8966287611,300.50205236388933,273.72426636562705,0.9598748430655164,324
20023000,40046.00000724094,-334278.9537862013,65507.58357716992,-268771.3702090314,298.9641356929604,273.72426636562705,0.9598748430655164,324
20024000,40048.000007241346,-334920.61052448256,66299.49933978048,-268621.1111847021,302.57828841516533,273.72426636562705,0.9598748430655164,325
20025000,40050.00000724175,-334640.08904010756,66282.95356103173,-268357.13547907583,302.5027766320576,273.72426636562705,0.9598748430655164,325
20026000,40052.00000724216,-334078.20818073256,65373.2680776233,-268704.9401031092,298.351145333076,273.72426636562705,0.9598748430655164,325
20027000,40054.00000724257,-334007.52458698256,65758.89708369697,-268248.6275032856,300.1110826747295,273.72426636562705,0.9598748430655164,325
20028000,40056.000007242976,-333009.20329792006,66109.61329816561,-266899.58999975445,301.71168468455033,273.72426636562705,0.9598748430655164,325
20029000,40058.00000724338,-334131.98064167006,65516.48842013994,-268615.4922215301,299.00477570037077,273.72426636562705,0.9598748430655164,325
20030000,40060.00000724379,-334694.5289815138,66854.81338765752,-267839.7155938563,305.11263597152333,273.72426636562705,0.9598748430655164,325
20031000,40062.0000072442,-334726.79900104506,65737.76741144457,-268989.0315896005,300.01465087466204,273.72426636562705,0.9598748430655164,326
20032000,40064.000007244606,-334105.5387471388,65734.45559463449,-268371.0831525043,299.999536373468,273.72426636562705,0.9598748430655164,326
20033000,40066.00000724501,-334585.95427448256,65057.85230379904,-269528.10197068355,296.91164781147666,273.72426636562705,0.9598748430655164,326
20034000,40068.00000724542,-334196.09099323256,65525.221703506075,-268670.8692897265,299.0446327424221,273.72426636562705,0.9598748430655164,327
20035000,40070.00000724583,-333870.78435260756,65491.85506994653,-268378.92928266106,298.8923537814471,273.72426636562705,0.9598748430655164,327
20036000,40072.000007246235,-333824.4967549513,66234.5894645016,-267589.9072904497,302.2820521063137,273.72426636562705,0.9598748430655164,327
20037000,40074.00000724664,-333923.08318073256,65989.76792637049,-267933.31525436207,301.16473323192474,273.72426636562705,0.9598748430655164,327
20038000,40076.00000724705,-334793.07536823256,65628.54763033951,-269164.52773789305,299.516192594329,273.72426636562705,0.9598748430655164,328
20039000,40078.00000724746,-335013.50017292006,65659.11507817078,-269354.3850947493,299.655696604738,273.72426636562705,0.9598748430655164,328
20040000,40080.000007247865,-334443.84099323256,65297.90723967391,-269145.93375355867,298.00721282095554,273.72426636562705,0.9598748430655164,328
20041000,40082.00000724827,-335196.2574971388,65949.98447210534,-269246.2730250335,300.9831691233166,273.72426636562705,0.9598748430655164,328
20042000,40084.00000724868,-333890.26677448256,66054.07388354954,-267836.192890933,301.45821337358336,273.72426636562705,0.9598748430655164,328
20043000,40086.00000724909,-334501.30974323256,65822.64147026604,-268678.6682729665,300.40199991507393,273.72426636562705,0.9598748430655164,329
20044000,40088.000007249495,-333807.25212604506,65172.17732515419,-268635.07480089087,297.4334054360311,273.72426636562705,0.9598748430655164,329
20045000,40090.0000072499,-334548.1862080763,65849.57496299793,-268698.6112450784,300.52491924648683,273.72426636562705,0.9598748430655164,329
20046000,40092.00000725031,-335281.1578877638,65762.89603566867,-269518.26185209514,300.1293331299381,273.72426636562705,0.9598748430655164,329
20047000,40094.00000725072,-334470.66911823256,66045.02828682668,-268425.6408314059,301.4169309928512,273.72426636562705,0.9598748430655164,329
20048000,40096.000007251125,-335248.6110127638,65788.21459458058,-269460.3964181832,300.2448822109567,273.72426636562705,0.9598748430655164,329
20049000,40098.00000725153,-334305.95427448256,65667.46497990564,-268638.4892945769,299.6938039660383,273.72426636562705,0.9598748430655164,329
20050000,40100.00000725194,-333946.9049580763,65748.08099915204,-268198.8239589243,300.06172012476236,273.72426636562705,0.9598748430655164,329
20051000,40102.00000725235,-335197.87614948256,65860.28205551533,-269337.59409396723,300.57378437759763,273.72426636562705,0.9598748430655164,329
20052000,40104.000007252755,-333584.3043721388,66097.4534341027,-267486.8509380361,301.6561893807825,273.72426636562705,0.9598748430655164,330
20053000,40106.00000725316,-334420.63982135756,66575.10824210825,-267845.5315792493,303.8361149563724,273.72426636562705,0.9598748430655164,330
20054000,40108.00000725357,-334451.79509479506,66758.46951752808,-267693.325577267,304.6729408966984,273.72426636562705,0.9598748430655164,330
20055000,40110.00000725398,-334216.72185260756,66114.84571674193,-268101.87613586563,301.7355644464318,273.72426636562705,0.9598748430655164,330
20056000,40112.000007254384,-334251.1490987013,65968.30052201083,-268282.8485766905,301.06676008683996,273.72426636562705,0.9598748430655164,330
20057000,40114.00000725479,-334358.75017292006,65230.96076663252,-269127.78940628754,297.70168186778074,273.72426636562705,0.9598748430655164,330
20058000,40116.0000072552,-334033.4352315138,65990.08475780627,-268043.35047370754,301.1661791902578,273.72426636562705,0.9598748430655164,330
20059000,40118.00000725561,-333747.19646198256,65254.788894541794,-268492.40756744076,297.8104289055521,273.72426636562705,0.9598748430655164,330
20060000,40120.000007256014,-335196.1119893263,65804.07734041172,-269392.0346489146,300.3172767619103,273.72426636562705,0.9598748430655164,330
20061000,40122.00000725642,-334705.8707783888,65393.13594457309,-269312.7348338157,298.4418184940499,273.72426636562705,0.9598748430655164,330
20062000,40124.00000725683,-335550.5143330763,65558.02875152859,-269992.4855815477,299.1943578615777,273.72426636562705,0.9598748430655164,330
20063000,40126.00000725724,-335219.93962604506,66186.13197412132,-269033.80765192374,302.06090134882436,273.72426636562705,0.9598748430655164,330
20064000,40128.000007257644,-334056.3365987013,66001.14569449465,-268055.19090420665,301.21665919877626,273.72426636562705,0.9598748430655164,330
20065000,40130.00000725805,-334748.2155049513,66059.2545826289,-268688.9609223224,301.4818570975305,273.72426636562705,0.9598748430655164,330
