#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
40001000,80001.99996275404,-345677.79607135756,59417.537521701655,-286260.2585496559,271.17032532963736,273.72426636562705,0.9598748430655164,0
40002000,80003.99996274717,-336833.8424580763,64622.94739562948,-272210.8950624468,294.9268246371282,273.72426636562705,0.9598748430655164,301
40003000,80005.9999627403,-335045.4860127638,65078.41565643964,-269967.0703563242,297.00549503669,273.72426636562705,0.9598748430655164,306
40004000,80007.99996273343,-335382.44353229506,65827.04010351375,-269555.4034287813,300.4220744395079,273.72426636562705,0.9598748430655164,304
40005000,80009.99996272656,-334411.81560260756,65954.1700655414,-268457.64553706616,301.0022713746231,273.72426636562705,0.9598748430655164,304
40006000,80011.9999627197,-334115.47282917006,66168.34638360282,-267947.12644556724,301.97973130091856,273.72426636562705,0.9598748430655164,304
40007000,80013.99996271283,-335019.6032002638,66446.16832440335,-268573.43487586046,303.24765772824776,273.72426636562705,0.9598748430655164,306
40008000,80015.99996270596,-334479.9098408888,65841.79495863512,-268638.1148822537,300.4894127882571,273.72426636562705,0.9598748430655164,305
40009000,80017.99996269909,-333749.31560260756,64611.82873882243,-269137.48686378513,294.8760812049808,273.72426636562705,0.9598748430655164,304
40010000,80019.99996269222,-333409.1041768263,65750.43304020143,-267658.6711366249,300.0724543921715,273.72426636562705,0.9598748430655164,305
40011000,80021.99996268535,-334370.2692158888,65752.38189238333,-268617.8873235055,300.0813485823757,273.72426636562705,0.9598748430655164,303
40012000,80023.99996267848,-334117.9342549513,66035.00277416129,-268082.93148079,301.37117646237976,273.72426636562705,0.9598748430655164,302
40013000,80025.99996267162,-334622.04314167006,66321.23528305575,-268300.8078586143,302.67748712071835,273.72426636562705,0.9598748430655164,302
40014000,80027.99996266475,-335076.57243854506,66120.28244499525,-268956.2899935498,301.76037663876883,273.72426636562705,0.9598748430655164,302
40015000,80029.99996265788,-333987.48357135756,66265.0877168155,-267722.39585454203,302.4212403215595,273.72426636562705,0.9598748430655164,302
40016000,80031.99996265101,-334226.49821979506,65388.205776513554,-268838.2924432815,298.4193181459642,273.72426636562705,0.9598748430655164,301
40017000,80033.99996264414,-334504.2340596388,66224.32097558945,-268279.91308404936,302.23518867852636,273.72426636562705,0.9598748430655164,300
40018000,80035.99996263727,-335030.1383565138,66254.02748365304,-268776.11087286077,302.37076352379944,273.72426636562705,0.9598748430655164,299
40019000,80037.9999626304,-334430.22673542006,65691.11050638463,-268739.1162290354,299.80171764565785,273.72426636562705,0.9598748430655164,299
40020000,80039.99996262354,-333476.0436299513,66083.36135911354,-267392.6822708378,301.591875834332,273.72426636562705,0.9598748430655164,299
40021000,80041.99996261667,-333225.6715596388,65765.01953357435,-267460.65202606446,300.13902436996483,273.72426636562705,0.9598748430655164,300
40022000,80043.9999626098,-333710.6188252638,65543.95825047672,-268166.66057478706,299.13014277446825,273.72426636562705,0.9598748430655164,300
