#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,2.0000000000000013,-349450.52324797446,59902.60285385899,-289547.9203941155,273.3840711261405,262.0866884438194,1.0024966883323823,0
2000,3.999999999999781,-340752.49075005576,64147.286419633776,-276605.204330422,292.75599853111095,260.2058491115326,1.0097430096904185,300
3000,5.999999999999561,-338879.7832195321,65020.31066952518,-273859.47255000693,296.7403149423599,257.56561428525356,1.0200936097391653,309
4000,7.999999999999341,-338568.0504738856,66373.73692304234,-272194.3135508433,302.9170946068129,257.16134260383484,1.021697252629804,316
5000,10.000000000000009,-338095.4811568102,65371.93388240371,-272723.5472744065,298.3450563201879,256.7868461377982,1.0231872900527643,283
6000,12.000000000000677,-339562.2315827296,65883.18986061207,-273679.0417221176,300.6783312373257,257.24228371685575,1.021375776270617,255
7000,14.000000000001345,-339040.21008843184,65111.951632563956,-273928.2584558679,297.15854684487977,256.2369925757405,1.0253829260943532,265
8000,16.00000000000201,-340415.96640738053,65298.164049631916,-275117.8023577486,298.0083848526951,256.1774946830478,1.0256210739589076,272
9000,18.000000000000902,-339309.47453456325,65934.73249628977,-273374.7420382735,300.91356201039446,256.6761240444505,1.0236286612128718,278
10000,19.999999999999794,-338999.667096928,65817.82396792341,-273181.8431290046,300.38001375186326,256.93490695454744,1.022597670107198,283
11000,21.999999999998685,-339282.47186996834,65076.65783975751,-274205.81403021084,296.9974726961245,255.5544093508082,1.0281217134479426,287
12000,23.999999999997577,-339711.8768743279,66092.9832063372,-273618.8936679907,301.6357881126043,255.54452318194396,1.0281614880623446,273
13000,25.99999999999647,-339950.23136810213,65386.39070867165,-274563.8406594305,298.41103452200883,255.95749600446882,1.0265026081374957,259
14000,27.99999999999536,-339142.3156461939,65947.64241106214,-273194.6732351318,300.972480402755,257.1722501725965,1.0216539188990879,262
15000,29.99999999999425,-338708.65626788046,65743.97818085295,-272964.6780870275,300.04299564341665,256.21812168621227,1.0254584472471706,265
16000,31.999999999993143,-339464.04304920114,65619.48704674514,-273844.556002456,299.4748418163695,255.69920866771733,1.0275395007669477,269
17000,33.99999999999559,-339370.89956544805,65633.51353702974,-273737.3860284183,299.53885604671893,254.71795057537997,1.0314979239877937,271
18000,35.99999999999803,-339448.37912177877,65746.67387668975,-273701.705245089,300.05529828582735,256.42835746252484,1.024617713192378,273
19000,38.000000000000476,-340523.79217748647,65413.664104841766,-275110.1280726447,298.5355051079801,256.7996622140602,1.0231362259422174,275
20000,40.00000000000292,-340100.91832185676,65203.97539532141,-274896.9429265354,297.5785257724124,256.42519653525983,1.0246303435505082,272
21000,42.000000000005365,-339949.69907970633,66258.29341838503,-273691.4056613213,302.39023243747977,256.13657094897763,1.025784940617745,274
22000,44.00000000000781,-339488.6611616269,65783.30506234069,-273705.35609928623,300.2224760408218,255.43509748626064,1.0286019415756371,276
23000,46.00000000001025,-339227.16466252157,65217.09823991731,-274010.06642260426,297.6384159359356,256.9067445394495,1.0227097684490118,277
24000,48.0000000000127,-339416.5240156774,66194.60725168092,-273221.9167639965,302.0995809015112,257.1483623435182,1.021748825566855,278
25000,50.00000000001514,-340134.13197017973,66042.9672056213,-274091.16476455843,301.40752461075755,256.3847617268426,1.0247919394712677,275
26000,52.000000000017586,-340075.3283009536,65828.98898816621,-274246.3393127874,300.43096877790157,255.33807439264893,1.0289927886622068,276
27000,54.00000000002003,-340231.5599956587,65444.515123358346,-274787.04487230035,298.6763032809915,256.7385753654335,1.0233796648865585,269
28000,56.000000000022474,-338846.0614769228,65851.21267747745,-272994.8487994454,300.53239346347283,258.1387880181367,1.0178285845305424,271
29000,58.00000000002492,-339203.31922076293,65936.06226769532,-273267.2569530676,300.91963083383774,257.689419412931,1.0196035127073029,264
30000,60.00000000002736,-339944.6867684054,66023.75279441965,-273920.9339739857,301.31983369736906,255.31435619388427,1.0290883800572728,251
31000,62.00000000002981,-341202.432736306,65437.35039098718,-275765.0823453188,298.6436048069546,255.9471552632609,1.0265440807524542,252
32000,64.00000000003224,-339863.2435280483,65692.66105163877,-274170.5824764095,299.8087940389003,255.8609568059965,1.026889919043608,254
33000,66.00000000002758,-339987.0623219223,65731.72895460797,-274255.3333673143,299.98709250766865,256.83902438094015,1.0229794239960823,256
34000,68.00000000002292,-340021.54785608756,66049.71296641696,-273971.8348896706,301.4383109783159,256.4378112183471,1.024579939957512,257
35000,70.00000000001826,-339212.7653744931,65600.7112521237,-273612.0541223694,299.38915266551976,257.0715541844623,1.0220541049532046,259
