#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
10001000,20002.000003157442,-351150.20562658785,60742.9546869371,-290407.25093965075,277.2192768494325,256.61768488845445,1.0238617706146678,0
10002000,20004.00000315785,-341827.02591271047,63929.15190311754,-277897.8740095929,291.76047414089663,256.807273181043,1.0231059033740983,316
10003000,20006.000003158257,-340951.09883294534,65526.78378535656,-275424.3150475888,299.05176178649316,256.41701031345247,1.0246630553087983,315
10004000,20008.000003158664,-339190.5348202295,65400.92826125445,-273789.60655897507,298.4773811433567,255.6881971668135,1.0275837529157241,315
10005000,20010.00000315907,-340085.2013118281,66074.61518128833,-274010.58613053977,301.55195994442505,255.98662734799143,1.0263857918787156,315
10006000,20012.00000315948,-339698.39255411853,66222.07973643893,-273476.3128176796,302.2249600898817,256.25526278503185,1.0253098194566206,317
10007000,20014.000003159887,-339112.6456871573,65220.902912269,-273891.7427748883,297.65577973595845,256.670293744897,1.0236519130728332,317
10008000,20016.000003160294,-339151.069427731,66029.7870018777,-273121.2824258533,301.34737267100815,256.8362635806434,1.022990420269965,319
10009000,20018.0000031607,-340195.7125464282,66258.69581736345,-273937.01672906475,302.39206890978136,257.15546123414737,1.0217206197370885,319
10010000,20020.00000316111,-338870.9228849842,66365.49097373197,-272505.4319112522,302.8794616645805,256.17265975810363,1.0256404312194305,319
10011000,20022.000003161516,-338788.3019625491,66043.82575210539,-272744.4762104437,301.4114428534029,256.6587046666778,1.0236981346966243,319
10012000,20024.000003161924,-340036.3066465189,65727.24227979081,-274309.06436672807,299.96661617827897,256.8102126671365,1.023094192758917,320
10013000,20026.00000316233,-338943.94181376486,66243.52970290667,-272700.4121108582,302.3228536517487,257.2406635778976,1.0213822090431928,319
10014000,20028.00000316274,-338734.0278031605,65479.98388829315,-273254.04391486733,298.83817596921756,256.5094385618286,1.0242938376616468,320
10015000,20030.000003163146,-339598.8121269201,65565.62862754182,-274033.18349937827,299.229042248325,256.2525335960848,1.0253207394041712,320
10016000,20032.000003163554,-339679.7003675571,66475.98942095111,-273203.710946606,303.38375553353944,255.6310039943905,1.027813657637144,320
10017000,20034.00000316396,-338732.58432768006,65683.47348411698,-273049.1108435631,299.7668637304798,256.2318292668608,1.0254035885108164,320
10018000,20036.00000316437,-339850.82567697274,65829.4742562318,-274021.35142074095,300.43318344893487,256.334912232804,1.0249912309342701,321
10019000,20038.000003164776,-339844.96811295557,65147.12797042541,-274697.84014253016,297.31908495163503,255.21036155193107,1.0295077191349318,321
10020000,20040.000003165183,-339771.3906914084,65291.5643042695,-274479.8263871389,297.9782648717658,256.11182979855414,1.0258840344375735,321
10021000,20042.00000316559,-338824.83295798744,66497.23782210553,-272327.5951358819,303.4807291897041,256.88362749997737,1.0228018024268712,320
10022000,20044.000003166,-340051.54035353917,65548.33331890544,-274503.2070346337,299.15010975355625,256.2138737717603,1.0254754489016629,320
10023000,20046.000003166406,-339957.49542661756,65837.09574358848,-274120.3996830291,300.4679664657378,255.4214579354526,1.0286568691003517,320
10024000,20048.000003166813,-340117.79141242546,66262.6450090037,-273855.14640342176,302.410092268314,254.94505563802198,1.0305790656084612,320
10025000,20050.00000316722,-339879.61117867497,66585.04334153992,-273294.56783713505,303.88145685806404,256.202397280802,1.0255213846924365,320
10026000,20052.000003167628,-340872.45076386235,65707.67660981521,-275164.77415404713,299.8773221867426,256.3740662466234,1.0248346920089089,320
10027000,20054.000003168036,-339796.8681904478,65689.43893028301,-274107.4292601648,299.7940888906775,257.5795849859462,1.020038281509248,320
10028000,20056.000003168443,-339482.5431558625,66410.79838838382,-273071.74476747867,303.08623607636923,256.54841267407545,1.0241382298269046,320
10029000,20058.00000316885,-339344.17506055883,65761.07653357176,-273583.0985269871,300.12102926888736,256.9601134419814,1.0224973584480213,320
10030000,20060.000003169258,-338522.244344329,66551.72006023547,-271970.5242840935,303.72937574852506,256.79529260576487,1.023153635546945,320
10031000,20062.000003169665,-339218.37484317156,65311.446721216984,-273906.92812195455,298.0690044361582,256.991645148227,1.0223719026717257,320
10032000,20064.000003170073,-339995.9721550867,65665.79884109437,-274330.17331399233,299.68620002581554,255.17711414062595,1.0296418552493523,320
