#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
100,0.05000000000000004,-8830110.290053602,10601.191050859285,-8819509.099002743,248.83493636704097,54.896502940698255,0.9205020362730731,0
200,0.10000000000000007,-8828439.86335332,10212.37632926344,-8818227.487024056,239.7085385837439,55.27496888972938,0.9141993881894862,1.66
300,0.1500000000000001,-8827778.273241207,10562.48422124423,-8817215.789019963,247.926395860788,54.979898762674985,0.9191057800835588,1.58
400,0.20000000000000015,-8827139.225772157,10922.914900881762,-8816216.310871275,256.3865532904633,54.979898762674985,0.9191057800835588,1.5
500,0.25000000000000017,-8826670.854906911,11414.055645266082,-8815256.799261644,267.914783966603,54.55286728984716,0.9263003990733969,1.47
600,0.3000000000000002,-8826267.204791907,11816.04289570218,-8814451.161896205,277.35037204371065,53.97274460139243,0.9362566813005802,1.45
700,0.35000000000000026,-8825672.854364429,12231.220461981022,-8813441.633902447,287.09556791749355,53.97274460139243,0.9362566813005802,1.45
800,0.4000000000000003,-8824880.907895062,12316.7660430104,-8812564.141852051,289.10352429803646,53.97274460139243,0.9362566813005802,1.45
900,0.45000000000000034,-8824839.718384024,13051.548216023017,-8811788.170168001,306.3505934611198,53.74030643027816,0.9403061891123261,1.45
1000,0.5000000000000003,-8824517.965143584,13390.474855312728,-8811127.49028827,314.30600038814754,53.52605825417014,0.9440699425545048,1.45
1100,0.5499999999999948,-8823770.72380004,13594.178185100434,-8810176.545614941,319.0873975785481,53.51171638152244,0.9443229662248745,1.45
1200,0.5999999999999893,-8823510.27523591,13859.247105375864,-8809651.028130535,325.3091897897422,53.04803330775937,0.9525771190803427,1.44
1300,0.6499999999999838,-8823026.481271885,14032.526340354118,-8808993.954931531,329.3764617785862,53.017320032413586,0.9531289531475593,1.44
1400,0.6999999999999783,-8822872.666298993,14649.065069704317,-8808223.601229288,343.8480786704672,52.94027740867979,0.9545160171922047,1.43
1500,0.7499999999999728,-8822318.064948402,14773.57709467411,-8807544.487853728,346.77066931727745,53.06391444155979,0.9522920288294153,1.43
1600,0.7999999999999673,-8821492.464631192,14691.75554092275,-8806800.70909027,344.85012463286466,53.265695439406635,0.9486845581255477,1.42
1700,0.8499999999999618,-8820989.911939703,14669.774450902361,-8806320.137488801,344.33417665020306,53.265695439406635,0.9486845581255477,1.41
1800,0.8999999999999563,-8820994.124237858,15413.005739184562,-8805581.118498674,361.7795664595589,53.248518967875526,0.9489905770274907,1.39
1900,0.9499999999999508,-8820475.380741509,15567.430363305379,-8804907.950378204,365.40427629944935,53.347926025758305,0.9472222540907146,1.38
2000,0.9999999999999453,-8820082.164639402,15781.388547675684,-8804300.776091726,370.4263790931422,53.72874297035246,0.9405085611079204,1.37
2100,1.0499999999999399,-8819632.153404675,15655.139383231523,-8803977.014021443,367.46301368918523,53.95099212947737,0.9366341701355659,1.36
2200,1.0999999999999344,-8819248.484703353,15738.366131926421,-8803510.118571427,369.41654161035706,54.056816386653935,0.9348005694552777,1.35
2300,1.1499999999999289,-8819069.043272723,16206.062770204619,-8802862.980502518,380.39448386860937,54.12048626787932,0.9337008261726314,1.34
2400,1.1999999999999234,-8818900.602298249,16567.588770429138,-8802333.01352782,388.8803510536562,54.3973366047747,0.9289488400567764,1.33
2500,1.2499999999999178,-8818444.625627197,16490.66663552751,-8801953.95899167,387.0748072754491,54.3107944747813,0.9304290837551216,1.32
2600,1.2999999999999123,-8818229.62189506,16666.002085232816,-8801563.619809827,391.19034346954214,54.1177145541605,0.9337486469538766,1.3
2700,1.3499999999999068,-8817720.398965314,16677.573947843164,-8801042.82501747,391.46196235486167,54.1177145541605,0.9337486469538766,1.29
2800,1.3999999999999013,-8817607.063006345,16833.48814565991,-8800773.574860685,395.12163599967386,54.130891887805696,0.9335213401973731,1.28
2900,1.4499999999998958,-8817291.178292096,16764.8722497602,-8800526.306042336,393.51105922503984,54.010565754087224,0.935601063156045,1.28
3000,1.4999999999998903,-8817201.341240281,17085.63718339242,-8800115.704056889,401.0401681210334,54.603495877134904,0.9254415295110032,1.27
3100,1.5499999999998848,-8816600.641264362,17012.044446540065,-8799588.596817821,399.312773160988,54.58946310612332,0.9256794235720419,1.27
3200,1.5999999999998793,-8816642.669584077,17614.976471268572,-8799027.69311281,413.46500863030434,54.62304828790295,0.9251102661799743,1.26
3300,1.6499999999998738,-8816207.560078384,17612.679854749702,-8798594.880223636,413.41110162847866,54.91913633031086,0.9201226770438807,1.26
3400,1.6999999999998683,-8815681.002416117,17448.62037315173,-8798232.382042965,409.56023897842465,55.1023734016387,0.917062907124808,1.25
3500,1.7499999999998628,-8815784.615707135,18136.421404409426,-8797648.194302725,425.7045500303721,55.31144016577729,0.913596583088958,1.25
3600,1.7999999999998573,-8815223.177245818,18190.180715393624,-8797032.996530425,426.9664077465204,55.766694814047504,0.9061383843830476,1.24
3700,1.8499999999998518,-8815065.436391287,18367.647088958416,-8796697.789302329,431.1319617452576,55.766694814047504,0.9061383843830476,1.24
3800,1.8999999999998463,-8814828.08047262,18424.87830582843,-8796403.202166792,432.47531327432046,55.89773939017784,0.9040140673392395,1.24
3900,1.9499999999998407,-8814925.26809874,18751.40391714871,-8796173.864181591,440.13963885106824,55.911208751754934,0.9037962846689015,1.23
4000,1.9999999999998352,-8814791.084619457,18969.474648127332,-8795821.60997133,445.25827280514466,55.6562598269471,0.9079363740629448,1.24
4100,2.049999999999852,-8814687.110427078,19081.60752241267,-8795605.502904665,447.8902956131086,55.58599924547056,0.9090840036540518,1.24
4200,2.0999999999998686,-8814277.623100419,18800.09892451251,-8795477.524175907,441.28262542688145,55.95798090287111,0.9030408518294262,1.24
4300,2.1499999999998853,-8813988.600452656,18862.31862040423,-8795126.281832252,442.7430683142623,56.13796306308519,0.9001456409167826,1.24
4400,2.199999999999902,-8813948.183595594,19013.145526123233,-8794935.038069472,446.2833312250023,56.18164133855466,0.8994458249568024,1.25
4500,2.2499999999999187,-8813743.692244923,19053.199843738228,-8794690.492401185,447.2235004500579,56.40078270708826,0.8959510899630254,1.25
