#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
4300,2.1499999999998853,-8820712.721733836,15040.045858088299,-8805672.675875748,353.0253191457606,53.463146842401216,0.9451808530863854,1.27
4400,2.199999999999902,-8820583.170654805,15198.004196394933,-8805385.166458411,356.7329735850218,53.45901006667611,0.9452539932587158,1.27
4500,2.2499999999999187,-8820152.948674347,15019.973469287157,-8805132.97520506,352.5541728786945,53.20639363707898,0.9497419254885943,1.27
4600,2.2999999999999354,-8820300.3564437,15253.994622757426,-8805046.361820942,358.0472008368686,53.20639363707898,0.9497419254885943,1.27
4700,2.349999999999952,-8820311.488112338,15626.852578500286,-8804684.635533838,366.7990557224288,52.99259927743169,0.9535735825418179,1.27
4800,2.399999999999969,-8820186.256855346,15410.00274401065,-8804776.254111335,361.7090790860717,52.825376807798314,0.9565921872179372,1.26
4900,2.4499999999999855,-8819992.156710226,15409.563778033014,-8804582.592932193,361.6987755201244,53.13312487663142,0.9510515870939901,1.25
5000,2.500000000000002,-8819949.598390473,15682.213955383748,-8804267.38443509,368.0985177006064,53.260247551272634,0.9487815972416755,1.25
5100,2.550000000000019,-8819765.001724066,15790.812900557416,-8803974.188823508,370.6475908643833,53.65760544708733,0.9417554570342183,1.24
5200,2.6000000000000356,-8819805.285444604,15878.378089678474,-8803926.907354925,372.7029522061771,53.684122424290905,0.9412902821024545,1.24
5300,2.6500000000000523,-8819357.597656151,15532.552478844766,-8803825.045177307,364.585610159132,54.088311398559355,0.9342562456577156,1.24
5400,2.700000000000069,-8819359.749045124,15699.965211867355,-8803659.783833258,368.51518152227914,54.108696679737776,0.9339042675575376,1.24
5500,2.7500000000000857,-8819370.897707257,15736.850733520463,-8803634.046973737,369.38097163863324,53.765250618002355,0.9398699375589558,1.24
5600,2.8000000000001024,-8819246.759567978,15747.956484308932,-8803498.80308367,369.6416497810702,53.669077945722506,0.9415541439390609,1.23
5700,2.850000000000119,-8819245.008334352,15815.503540844657,-8803429.504793506,371.22713837704123,53.31022625084614,0.9478921080433688,1.23
5800,2.900000000000136,-8818939.168018125,15758.999847210012,-8803180.168170914,369.90086353276894,53.567004887501064,0.9433482952296692,1.22
5900,2.9500000000001525,-8818739.74234643,15784.104148548096,-8802955.638197882,370.4901206451096,53.37232541006854,0.9467892274307895,1.22
6000,3.000000000000169,-8819160.62832343,16270.877126934938,-8802889.751196496,381.9158295603609,53.37232541006854,0.9467892274307895,1.22
6100,3.050000000000186,-8818655.930414088,15970.64952120604,-8802685.280892882,374.86878014782116,53.88441978524111,0.9377913493841542,1.21
6200,3.1000000000002026,-8818768.180862464,16165.859805093613,-8802602.32105737,379.4508255365248,53.78157136227628,0.9395847213312943,1.21
6300,3.1500000000002193,-8818746.177055685,16246.411139464937,-8802499.76591622,381.3415551787327,53.77670161732942,0.9396698053511625,1.21
6400,3.200000000000236,-8818926.512334168,16658.03768813792,-8802268.47464603,391.00340030109976,53.92351327613205,0.9371114690249683,1.21
6500,3.2500000000002527,-8818631.197751593,16388.133291301434,-8802243.06446029,384.66810805989945,53.62145708063872,0.9423903320118723,1.21
6600,3.3000000000002694,-8818326.371149555,16217.828783481498,-8802108.542366073,380.6706599276012,53.948346872689584,0.9366800962489661,1.21
6700,3.350000000000286,-8818205.137586681,16435.204723814037,-8801769.932862867,385.77298550789425,54.515297519941946,0.9269387683832877,1.22
6800,3.400000000000303,-8817967.667671727,16389.312468850287,-8801578.355202876,384.6957861357804,54.810124636624515,0.9219527062964824,1.22
6900,3.4500000000003195,-8817946.93312065,16166.058544633794,-8801780.874576015,379.45549042187565,54.497663551667955,0.9272387006697077,1.22
7000,3.500000000000336,-8817789.556473237,16119.689251937438,-8801669.8672213,378.3670938500067,54.497663551667955,0.9272387006697077,1.22
7100,3.550000000000353,-8817670.409179782,16096.958893270305,-8801573.450286511,377.83355876650523,54.40765674097454,0.9287726354722321,1.22
7200,3.6000000000003696,-8817541.767699717,16068.120211494155,-8801473.647488222,377.1566469449702,54.63743782527144,0.9248666253857675,1.22
7300,3.6500000000003863,-8817583.888953455,16182.083137437236,-8801401.805816017,379.8316253779784,54.762549709356115,0.9227536520738386,1.23
7400,3.700000000000403,-8817982.534880573,16575.1976811965,-8801407.337199377,389.0589501202644,54.24996356224892,0.9314723812339586,1.23
7500,3.7500000000004197,-8818039.589081798,16585.03768948838,-8801454.55139231,389.28991830350105,54.29643527546601,0.9306751444144374,1.23
7600,3.8000000000004364,-8817750.007052587,16244.977421748452,-8801505.02963084,381.3079024452768,54.405815203083144,0.9288040727366924,1.23
7700,3.850000000000453,-8817787.834264748,16309.970320722787,-8801477.863944026,382.8334389442419,54.47109582608283,0.9276909519596386,1.24
7800,3.9000000000004698,-8817738.889740855,16268.704565954627,-8801470.1851749,381.86483443437027,54.281905491494264,0.9309242607391828,1.24
7900,3.9500000000004865,-8818028.498042487,16749.727720604278,-8801278.770321883,393.15558143667215,53.88328391944669,0.9378111181331723,1.25
8000,4.000000000000503,-8818041.439913677,16783.218874467304,-8801258.22103921,393.9416977419424,53.84568809712277,0.9384659111429141,1.25
8100,4.050000000000475,-8817893.934514822,16696.41956566181,-8801197.514949162,391.9043134160022,53.939508066284866,0.9368335854877579,1.25
8200,4.100000000000447,-8817881.059627535,16680.777361276327,-8801200.28226626,391.5371540171923,53.939508066284866,0.9368335854877579,1.25
8300,4.15000000000042,-8817836.440499302,16586.50917599583,-8801249.931323307,389.32445755948555,53.81366677909186,0.9390243364872646,1.25
8400,4.200000000000392,-8817756.170959061,16506.448870613473,-8801249.722088447,387.44525352479076,53.7196741609299,0.9406673352076185,1.25
8500,4.250000000000364,-8817519.099507371,16470.74922733265,-8801048.350280039,386.6072987684345,53.965764209137795,0.9363777847257291,1.25
8600,4.300000000000336,-8817238.092421496,16170.631682479521,-8801067.460739017,379.5628327440147,54.481737610589576,0.9275097483557784,1.25
8700,4.350000000000309,-8817498.8624422,16344.146433267102,-8801154.716008931,383.63563284391205,53.913004033315346,0.9372941398323343,1.25
8800,4.400000000000281,-8817834.94782164,16792.931068008766,-8801042.01675363,394.16966581178275,54.03907345471619,0.9351074974208933,1.26
8900,4.450000000000253,-8817810.30500928,16757.044423138257,-8801053.26058614,393.327321687435,54.26522705207935,0.931210380686082,1.26
9000,4.500000000000226,-8817744.681543352,16632.540427356842,-8801112.141115995,390.4049195045973,54.019758613453135,0.9354418464320731,1.26
9100,4.550000000000198,-8817514.747859688,16560.870354231447,-8800953.877505457,388.72265399310714,54.38606694663447,0.9291413330323665,1.26
9200,4.60000000000017,-8817465.226431312,16440.67006998835,-8801024.556361323,385.90127006205284,54.38606694663447,0.9291413330323665,1.26
9300,4.6500000000001425,-8817261.112129085,16419.03437120095,-8800842.077757884,385.39342922556654,54.90695687796834,0.9203267785080947,1.26
9400,4.700000000000115,-8817494.240806913,16719.15083428251,-8800775.08997263,392.4378698582583,54.99768253001292,0.9188085827726895,1.26
9500,4.750000000000087,-8817427.846236678,16825.174417640083,-8800602.671819039,394.9264932112021,54.922378403664986,0.920068362112509,1.26
9600,4.800000000000059,-8817418.102770643,16656.51476161182,-8800761.588009031,390.96765362665576,54.80551696921396,0.9220302176798942,1.26
9700,4.850000000000032,-8817493.84165609,16846.197693748167,-8800647.643962342,395.41995904419053,54.60475120776438,0.9254202541627581,1.26
9800,4.900000000000004,-8817353.75853938,16825.63070385158,-8800528.127835529,394.9372033238544,54.55064285937126,0.9263381711459066,1.26
9900,4.949999999999976,-8817295.26126678,16749.810886184685,-8800545.450380594,393.1575335288295,55.139699792173936,0.916442108528774,1.26
10000,4.9999999999999485,-8817173.300193807,16631.386331794085,-8800541.913862012,390.37783016203736,55.58031828874147,0.9091769226413277,1.25
10100,5.049999999999921,-8816834.711090246,16430.660191866104,-8800404.05089838,385.66631463358806,55.435238043267056,0.9115563407835126,1.25
10200,5.099999999999893,-8816804.40874053,16333.670866325672,-8800470.737874204,383.3897466014348,55.435238043267056,0.9115563407835126,1.25
10300,5.149999999999865,-8817183.197837284,16852.695605982793,-8800330.502231302,395.57248035709443,55.02627097212834,0.9183312234037974,1.25
10400,5.199999999999838,-8817203.69542049,17076.547672174405,-8800127.147748316,400.82681587271605,54.979772734406275,0.9191078869185721,1.25
10500,5.24999999999981,-8817095.095942633,17155.73234928865,-8799939.363593344,402.6854668484827,54.979772734406275,0.9191078869185721,1.25
10600,5.299999999999782,-8816600.081290783,16690.187725283904,-8799909.8935655,391.75803743659134,55.27507508100078,0.9141976318825938,1.24
10700,5.3499999999997545,-8816999.538253596,17217.16558588855,-8799782.372667708,404.12744968294146,55.43315044810922,0.9115906697110177,1.24
