Frame,Temperature
0,0.0
15,0.0
14,0.0
13,0.0
12,0.0
11,0.0
9,0.0
8,0.0
10,0.0
6,0.0
5,0.0
4,0.0
3,0.0
2,0.0
1,0.0
7,0.0
3303,186.48479811761314
5914,188.74477742089076
1231,192.47339170776925
6466,192.53902322703854
346,193.84932814071408
2796,195.31501861933745
6924,195.75592497822572
4555,195.76329093767444
211,195.8529227635614
7373,196.2160697097543
3421,196.65126473456323
1439,197.1579484864248
2577,197.60788172351184
6691,198.6432937112145
4471,198.84221693819117
30,199.33024308752553
526,199.60271887384528
6277,199.6860034915646
2502,199.8208939324122
5793,200.3129670553412
1315,200.38582183803072
5121,200.64662436572345
6686,201.0334849120137
203,201.0421988857501
7953,201.08274760546004
4470,201.2718497647122
21,201.53235521348915
4475,201.66153279950112
7425,201.72782152762198
887,201.8829196471359
7337,202.20586734804422
2522,202.32147905872492
3777,202.37038337660925
2979,202.41865908821737
831,202.4423252421589
1573,202.5530452486096
7087,202.86331677641527
706,203.18413852968115
7218,203.19794854787276
2024,203.35911855397413
5382,203.62136102582923
3959,203.96296784520368
7926,204.00071654470557
4000,204.23511996364738
6836,204.46060983613378
4530,204.8418041028173
2751,205.08393230944546
2572,205.11773689124837
143,205.22631418709324
4176,205.66100292631143
2982,205.69288623036672
7949,205.6973675877884
4377,205.69803149352566
2140,205.7278124771111
2403,205.74711893475381
3391,205.9070415012083
1019,206.13342148077544
5132,206.18380993835117
2802,206.4377308107395
2049,206.47978675765293
583,206.5025177204138
235,206.6299280095957
3434,206.68487128722205
2091,206.75894622472413
3429,207.01411536987519
1187,207.06939830071033
6096,207.18835260652085
1600,207.34791814044385
515,207.41206398908167
3462,207.708033576524
1226,207.76146122214467
7545,207.8088951592352
1887,207.9047537852065
1844,207.90663705390364
1713,208.01831558041212
1654,208.02781942914416
3402,208.0961371430122
5594,208.10008152619807
7791,208.21528147476903
4624,208.2355641164348
1081,208.23594804992354
7920,208.25444638951524
5044,208.25857049404146
1148,208.27333813015426
2995,208.2757842088495
1000,208.32826990625531
6028,208.34794051069122
5848,208.36594167306353
958,208.37735938310956
5985,208.51452270471762
87,208.53952100580162
3793,208.55107813301842
842,208.61889588623177
4958,208.68856945361298
5275,208.80949159859182
4599,208.83224840884176
5665,208.8479955548561
3011,208.8646364290899
2262,208.9904489966112
179,208.99105226509164
3963,209.07459630434897
2867,209.14232063130936
6581,209.1914449387959
6614,209.22447035026323
4448,209.2741789214035
36,209.28423887201797
7657,209.32905464356026
4968,209.391650201677
6495,209.43401644445714
2754,209.51172603355025
4466,209.6399720157913
7852,209.69479394863203
7970,210.00743641733254
5736,210.0632610377395
5676,210.14604764410066
3810,210.1494598965955
4843,210.16682196496524
7012,210.1760361735141
2149,210.21160121423185
5181,210.30387895741603
2766,210.39919331265895
2000,210.41803752287925
7816,210.5057639032859
3396,210.54129932129473
3974,210.58370868637687
7023,210.60585187612196
1216,210.6989425427515
6147,210.70643057794413
1271,210.75663347232899
6208,210.80750707810617
892,210.83171873293864
314,210.90021949320527
445,210.90121498800727
732,210.90368550982146
1066,210.90499583818655
