#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5001000,10002.000001120176,-351018.5050306739,60312.843387588626,-290705.6616430853,275.2563307928128,254.92032759239524,1.0306790349063082,0
5002000,10004.000001120583,-342156.37261967827,64388.94801294652,-277767.42460673174,293.85889601915244,256.304376305408,1.0251133476856906,322
5003000,10006.00000112099,-339639.16842320096,65726.73799216154,-273912.4304310394,299.9643147055793,256.83735616368193,1.0229860684809633,320
5004000,10008.000001121398,-339193.89163891436,66271.07179247904,-272922.81984643533,302.4485505032359,256.500500663374,1.0243295297335338,316
5005000,10010.000001121805,-339280.60855003376,65753.59588262183,-273527.01266741194,300.08688900262285,257.3794914228121,1.0208312860068172,316
5006000,10012.000001122213,-340349.658182397,66208.74022428121,-274140.9179581158,302.1640810968702,257.246689109988,1.021358285037413,319
5007000,10014.00000112262,-339704.81727873534,65230.76520457934,-274474.052074156,297.70078935981434,256.82268706481096,1.023044499003413,318
5008000,10016.000001123028,-339086.1150753626,65307.8350635673,-273778.28001179534,298.05252151847606,257.772857380473,1.0192734793373681,317
5009000,10018.000001123435,-339129.4852263117,66347.17092593713,-272782.3143003746,302.7958524554515,257.47629232239,1.0204474938296368,318
5010000,10020.000001123843,-339141.73306039,66238.51467885972,-272903.21838153026,302.2999660370971,256.68345795774,1.0235994142800864,317
5011000,10022.00000112425,-339071.66355193825,66223.38727450871,-272848.27627742954,302.2309274446149,255.86271865727005,1.026882847957515,316
5012000,10024.000001124658,-338706.86151317414,65802.72767515678,-272904.13383801735,300.3111171467271,256.8484242329296,1.022941986136759,316
5013000,10026.000001125065,-338793.7073779111,65824.75330111402,-272968.95407679706,300.4116379088713,257.96400606938545,1.0185182081187696,317
5014000,10028.000001125472,-339355.6661921481,66005.80111745675,-273349.86507469136,301.2379056625618,258.7453607345676,1.015442504843444,317
5015000,10030.00000112588,-339119.2629721081,66063.05158865568,-273056.2113834524,301.4991859099066,257.1965112501905,1.021557547354699,317
5016000,10032.000001126287,-339100.84390767454,66286.66144427378,-272814.18246340076,302.5196987050174,256.75793613093265,1.0233024972086788,317
5017000,10034.000001126695,-340301.6434521184,66189.4126514619,-274112.2308006565,302.0758737354101,256.73471721576556,1.0233950439983404,317
5018000,10036.000001127102,-340162.17537674704,65918.28849856695,-274243.8868781801,300.8385147365052,255.79286200185848,1.0271632881570436,317
5019000,10038.00000112751,-340141.0841655482,65458.53913648793,-274682.5450290603,298.74030620607715,255.8189894168534,1.0270583814745553,317
5020000,10040.000001127917,-339358.83892754326,65841.7857694088,-273517.05315813445,300.48937085037824,256.4589357310326,1.024495545347212,317
5021000,10042.000001128325,-339243.2210162657,66379.61235039384,-272863.60866587184,302.9439089382849,255.74560264679477,1.0273530981637105,317
5022000,10044.000001128732,-340132.1908692799,65782.29014052637,-274349.90072875354,300.21784413095054,255.97377962267646,1.0264373077907778,318
5023000,10046.00000112914,-339092.4452828907,66237.75449876682,-272854.69078412384,302.2964967199274,256.29183889682,1.0251634946780581,317
5024000,10048.000001129547,-339384.9433926919,66334.27283127757,-273050.6705614143,302.7369880078347,257.80854000975825,1.019132404267853,317
5025000,10050.000001129954,-339897.27658216585,65619.08130167378,-274278.1952804921,299.472990073137,256.2399734542063,1.0253709976592915,315
5026000,10052.000001130362,-340515.0098313319,65539.30963569393,-274975.700195638,299.10892738191654,256.2179721738279,1.025459045638986,314
5027000,10054.00000113077,-339023.33519680495,65761.79675447778,-273261.5384423272,300.1243162199382,257.6204710097857,1.0198763948807066,314
5028000,10056.000001131177,-338822.2284226578,65596.00090884685,-273226.22751381097,299.3676555558772,255.51376189869882,1.0282852683492498,314
5029000,10058.000001131584,-338834.52369083604,65996.05647820275,-272838.4672126333,301.19343298484836,255.41955385027313,1.0286645374650858,313
5030000,10060.000001131992,-338887.28706312575,65817.73935325653,-273069.5477098692,300.37962758663826,256.2007433133655,1.025528005200066,313
5031000,10062.0000011324,-338741.9298118262,65761.52703013175,-272980.4027816944,300.12308524939124,256.38911613441445,1.0247745348253605,313
5032000,10064.000001132807,-339748.36916266195,65453.85498089716,-274294.5141817648,298.71892861204645,256.10592623156384,1.0259076823679854,312
5033000,10066.000001133214,-341276.81882604747,66499.2953190633,-274777.5235069842,303.4901192139743,255.55543268284097,1.0281175964942473,312
5034000,10068.000001133621,-340948.7582701605,65780.16450546216,-275168.59376469837,300.2081431373393,255.37526783994028,1.0288429237619288,312
5035000,10070.000001134029,-339616.3584450013,65458.82954350836,-274157.52890149294,298.7416315684111,256.0760918093407,1.0260272068528424,312
5036000,10072.000001134436,-338927.98783224286,65005.06610180391,-273922.92173043895,296.67074163856927,257.19360195032414,1.02156910291912,312
5037000,10074.000001134844,-339600.979473311,65387.7131784276,-274213.2662948834,298.417070022114,256.28420770282173,1.0251940202480023,312
5038000,10076.000001135251,-340112.17503892235,65507.80979628954,-274604.3652426328,298.96516811393946,255.8279335745731,1.0270224738548404,312
5039000,10078.000001135659,-339432.3361268246,65980.1850209022,-273452.1511059224,301.12099867640745,256.723369458303,1.0234402803894493,313
5040000,10080.000001136066,-340446.1596954786,66063.85497070801,-274382.3047247706,301.5028523925913,256.0763081485466,1.0260263400412548,313
5041000,10082.000001136474,-340617.9383836207,65526.072603997076,-275091.8657796236,299.0485160902112,256.09981963166666,1.0259321447348728,313
5042000,10084.000001136881,-340472.92321492825,66535.43551189662,-273937.4877030316,303.65505617125746,255.77549127360373,1.0272330468906228,313
5043000,10086.000001137289,-339428.47917766706,66049.34564967331,-273379.13352799375,301.43663461465235,256.106829756818,1.0259040630443603,313
5044000,10088.000001137696,-338900.13678192813,65759.50465867697,-273140.63212325115,300.11385553122716,256.78378814145793,1.0231994750236733,313
5045000,10090.000001138103,-340506.17055438994,65482.21862290306,-275023.9519314869,298.84837487237763,256.16046200425967,1.0256892697849707,313
5046000,10092.000001138511,-339538.84432061994,66172.14419583569,-273366.70012478426,301.9970637926656,255.91694015334718,1.0266652807879526,313
5047000,10094.000001138918,-339440.79806168773,65707.09620640299,-273733.70185528474,299.87467333610556,255.6406466669568,1.0277748888783844,313
