#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
45001000,90001.99992841152,-350883.5906808381,60463.16018068651,-290420.4305001516,275.94234800905923,255.20788550249694,1.0295177075097048,0
45002000,90003.99992840465,-342386.05925307795,64343.678794531384,-278042.38045854657,293.6522959277136,255.62518723750088,1.0278370455600592,314
45003000,90005.99992839778,-340749.616580267,64429.448107227334,-276320.16847303964,294.0437307363098,256.15444565443323,1.0257133603505062,313
45004000,90007.99992839091,-340337.7576854236,65438.728728296875,-274899.0289571267,298.6498952759352,257.4603167623301,1.02051081318087,316
45005000,90009.99992838404,-340143.6429213276,65630.46953213925,-274513.17338918836,299.5249637881218,256.6897240552814,1.0235744270165845,318
45006000,90011.99992837718,-339933.0421689567,66493.58334300737,-273439.45882594935,303.46405084308634,256.6850276331427,1.0235931547844017,318
45007000,90013.99992837031,-339179.9866716389,65667.91565467347,-273512.07101696543,299.6958607598488,256.9102930594179,1.022695642483127,316
45008000,90015.99992836344,-339263.41619845293,65567.40486207441,-273696.0113363785,299.23714864445236,255.87448670975093,1.0268356200708981,315
45009000,90017.99992835657,-339148.4313690504,65545.56009801998,-273602.8712710304,299.1374533015879,257.21368414431697,1.02148934297567,314
45010000,90019.9999283497,-339230.3418145175,66286.68849220872,-272943.6533223088,302.5198221466413,256.8328372061492,1.0230040678561612,314
45011000,90021.99992834283,-339149.674045559,65509.7064075385,-273639.9676380205,298.97382388647486,257.04766944645036,1.0221490736980423,314
45012000,90023.99992833596,-340041.64968983666,65712.90767656954,-274328.7420132671,299.9011957791659,256.9596087654946,1.0224993666639317,314
45013000,90025.9999283291,-338274.77935870364,65932.33574175183,-272342.4436169518,300.90262367913914,257.0897319404399,1.021981839717345,314
45014000,90027.99992832223,-339226.0053665384,65850.37749707236,-273375.6278694661,300.528581859162,257.12957007529354,1.0218234998953764,313
45015000,90029.99992831536,-339202.6504963513,65971.22230778734,-273231.42818856396,301.08009456067725,256.4317285616302,1.0246042433777194,313
45016000,90031.99992830849,-338944.71457236493,65734.33435737994,-273210.380214985,299.99898306972756,256.04859173142876,1.026137404014785,312
45017000,90033.99992830162,-339103.74299726123,66678.71550937067,-272425.02748789056,304.30895879241666,256.53046034669615,1.0242099003207659,312
45018000,90035.99992829475,-339722.1702186407,65442.504239340546,-274279.66597930016,298.667125989302,256.46832631279767,1.0244580334667985,312
45019000,90037.99992828789,-339769.25594197726,65587.52938925242,-274181.72655272484,299.3289931538276,256.11261071542464,1.0258809063989054,311
45020000,90039.99992828102,-339862.7920435867,65887.72733783373,-273975.064705753,300.69903941921433,254.6836682835841,1.0316367711822578,312
45021000,90041.99992827415,-339000.31295925705,65802.57465431863,-273197.7383049384,300.31041878876414,256.6515164587164,1.0237268060841285,312
45022000,90043.99992826728,-339897.408400191,65558.79237761142,-274338.6160225796,299.1978429055891,256.48383677765247,1.0243960809456458,311
45023000,90045.99992826041,-340329.9902373259,65857.69408329588,-274472.29615403,300.5619733652608,255.24697081323876,1.0293600601167345,311
45024000,90047.99992825354,-340288.4391035731,65033.429929226644,-275255.00917434646,296.8001887451076,255.77445865071348,1.0272371940770284,311
45025000,90049.99992824667,-340678.06462670513,65406.49824240338,-275271.56638430175,298.50280147653166,256.29879750302405,1.0251356611137818,312
45026000,90051.9999282398,-340512.4228226184,66063.86746537851,-274448.5553572399,301.5029094158879,256.5879621733537,1.0239803730286423,312
45027000,90053.99992823294,-339993.65225461195,65697.597112939,-274296.05514167296,299.83132128261417,256.2434392483037,1.0253571291100643,312
45028000,90055.99992822607,-339663.7686228787,66305.34461521124,-273358.42400766746,302.6049651390134,255.88708429127317,1.0267850679085269,312
45029000,90057.9999282192,-339339.9627938897,66606.37114144512,-272733.59165244456,303.97879287500604,256.8038558477721,1.0231195180210892,312
45030000,90059.99992821233,-338921.7509605065,65532.624820460886,-273389.1261400456,299.078419158299,257.24503612786816,1.0213648479900301,312
45031000,90061.99992820546,-340257.19473948446,65862.21417287551,-274394.98056660895,300.58260219326263,255.48867350937203,1.0283862435541267,311
45032000,90063.9999281986,-340006.1527578719,65218.063057478226,-274788.08970039367,297.64281917953656,255.4563635261882,1.028516313291976,312
