#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
20001000,40002.000007231974,-351091.11743425624,60233.464307887945,-290857.6531263683,274.89405979060336,256.5396873569152,1.0241730623745047,0
20002000,40004.00000723238,-341461.16653026454,64512.34363037662,-276948.8228998879,294.42205011672087,257.20236493369276,1.0215342976673834,286
20003000,40006.00000723279,-339588.5082007209,65548.73820727202,-274039.76999344886,299.15195758695137,255.97563650410493,1.0264298618775636,284
20004000,40008.0000072332,-339434.5089949393,65114.98905247729,-274319.519942462,297.1724090508953,258.064769584628,1.0181205192937752,285
20005000,40010.000007233604,-340000.5060770365,66249.50200748956,-273751.00406954694,302.3501101124548,255.29235439359158,1.0291770697365046,285
20006000,40012.00000723401,-338861.94086255366,66205.67448620469,-272656.26637634897,302.15008965215094,256.64365475824707,1.0237581656496686,284
20007000,40014.00000723442,-339119.17012292356,66451.42302341829,-272667.7470995053,303.27163917380784,257.7521035333877,1.0193555498447986,284
20008000,40016.00000723483,-339498.7174156818,65772.48042532703,-273726.2369903548,300.17307445901616,256.85430496639003,1.0229185656643371,284
20009000,40018.000007235234,-340039.4019254558,65180.190683372086,-274859.2112420837,297.46997687681375,256.13483117544655,1.025791908172607,284
20010000,40020.00000723564,-338845.60265544173,65631.69196950865,-273213.9106859331,299.5305427594656,257.29624764403246,1.0211615584243974,284
20011000,40022.00000723605,-339686.3785596343,66011.43688088731,-273674.941678747,301.263626213542,257.00336015833926,1.0223252997900714,283
20012000,40024.00000723646,-339829.2877947248,65990.88894741778,-273838.398847307,301.16984935848893,257.2874682878917,1.0211964032656884,281
20013000,40026.000007236864,-339968.2173881519,65328.1544523919,-274640.06293576,298.1452553392955,257.25723172534225,1.0213164289252803,281
20014000,40028.00000723727,-338257.6522138326,66162.4156166088,-272095.2365972238,301.9526644098574,257.15499900050423,1.0217224562700984,281
20015000,40030.00000723768,-339026.4547486135,66445.01091385417,-272581.44383475935,303.2423755269272,257.1792950389988,1.0216259329161304,281
20016000,40032.000007238086,-338860.5061558008,65719.30169549689,-273141.2044603039,299.9303768638257,255.4725338072216,1.0284512127600889,281
20017000,40034.000007238494,-340213.7034301155,65430.83957638126,-274782.8638537342,298.6138906890613,254.91473186880464,1.0307016597069532,281
20018000,40036.0000072389,-338849.0234540007,66156.98410348373,-272692.039350517,301.92787601837244,255.4588298980111,1.0285063833018657,281
20019000,40038.00000723931,-339924.9787160205,65332.232615925604,-274592.74610009487,298.16386730098736,255.61943724108818,1.0278601660996731,281
20020000,40040.000007239716,-340412.2499731872,65881.23381309782,-274531.0161600894,300.66940420899493,255.52438394885016,1.0282425229269871,281
20021000,40042.00000724012,-338534.9372052315,65169.277561054274,-273365.65964417724,297.4201714649318,256.6676455387405,1.0236624747518974,281
20022000,40044.00000724053,-339412.90210183477,65302.432812327286,-274110.4692895075,298.02786667266173,255.93639876093118,1.026587224376611,280
20023000,40046.00000724094,-339399.4608197317,65979.01245254464,-273420.44836718705,301.11564729773625,256.2393092476567,1.0253736555580126,280
20024000,40048.000007241346,-340665.05269307527,65499.04399996271,-275166.0086931125,298.9251626889275,256.22675380428984,1.025423900197462,280
20025000,40050.00000724175,-339786.42347922176,65995.41300478461,-273791.01047443715,301.1904962947159,256.54956286236546,1.0241336383094366,281
20026000,40052.00000724216,-339795.0526084055,66253.51224446471,-273541.54036394076,302.36841207026987,255.54375022321275,1.0281645980049616,281
20027000,40054.00000724257,-340076.3281024394,65636.56567674369,-274439.7624256957,299.5527854311011,255.06992673202907,1.030074539116326,281
20028000,40056.000007242976,-339853.99198152917,66081.39572118875,-273772.5962603404,301.58290503719394,255.98987896564245,1.0263727545892292,281
20029000,40058.00000724338,-340646.93120481935,65827.81718358066,-274819.1140212387,300.4256208849404,254.8815470251436,1.030835854095828,281
20030000,40060.00000724379,-339758.7301524044,66131.93090251001,-273626.7992498944,301.813537980447,256.3103506325822,1.0250894533618191,281
20031000,40062.0000072442,-339450.6026144638,66272.44604666473,-273178.15656779904,302.4548223376161,255.38070402365236,1.0288210232069679,281
20032000,40064.000007244606,-339576.7120383426,65631.29732834478,-273945.4147099978,299.5287416923521,254.94220210744245,1.0305906007283983,281
20033000,40066.00000724501,-339581.61893035704,65628.81210362178,-273952.80682673526,299.51739960002106,256.4549055637198,1.0245116452087057,281
20034000,40068.00000724542,-340565.8191982892,65564.83794420553,-275000.9812540837,299.2254337201618,255.88491073312468,1.02679378970867,281
20035000,40070.00000724583,-339598.59099312336,65252.92725496134,-274345.663738162,297.80193273705146,254.72210315502358,1.0314811081040185,281
20036000,40072.000007246235,-340061.37126744236,64976.45870103943,-275084.9125664029,296.54018290968713,255.85906569443532,1.0268975090165984,281
20037000,40074.00000724664,-339314.2891684901,65365.23451525811,-273949.054653232,298.3144816844129,257.21693241241877,1.021476443081336,281
20038000,40076.00000724705,-340692.99818569515,66520.36951151291,-274172.6286741822,303.58629781478777,256.08013608448283,1.0260110027989424,281
20039000,40078.00000724746,-341391.3152103587,65347.18175925559,-276044.1334511031,298.23209234411894,255.51434723953926,1.028282912718853,281
20040000,40080.000007247865,-340495.1897604144,65592.65710510756,-274902.53265530686,299.35239507243,255.95473742689214,1.0265136713711973,281
20041000,40082.00000724827,-340078.74406561605,65408.05301027873,-274670.6910553373,298.50989714101314,256.5956166397355,1.0239498268196165,281
20042000,40084.00000724868,-338960.5908601822,66037.27235854883,-272923.31850163336,301.3815344132879,256.08342526069976,1.0259978245505443,281
20043000,40086.00000724909,-340798.930096088,65813.81121587846,-274985.1188802095,300.3617003157486,255.60784538189944,1.0279067797327301,281
20044000,40088.000007249495,-339989.4599552562,65207.612911638105,-274781.8470436181,297.595126704126,256.106286292226,1.0259062400410328,281
20045000,40090.0000072499,-339453.89422811987,65667.187916264,-273786.7063118559,299.6925395003439,256.59243364408223,1.0239625287835896,281
20046000,40092.00000725031,-339575.4592850257,66562.31742418779,-273013.14186083793,303.77774009936223,256.87333244157315,1.0228427946318301,281
20047000,40094.00000725072,-339592.7652718979,65660.67870170937,-273932.0865701885,299.66283268478,257.4822993612211,1.020423686881603,281
20048000,40096.000007251125,-339213.02174226264,66146.08709755586,-273066.9346447068,301.8781441586249,257.09623270141407,1.021955998577667,281
20049000,40098.00000725153,-339742.99312283914,66000.30280537228,-273742.69031746686,301.2128124133479,255.89491947892412,1.0267536290128245,281
20050000,40100.00000725194,-340224.3124448694,66460.47755588108,-273763.83488898835,303.31296233555526,256.51037097300764,1.0242901143695975,281
20051000,40102.00000725235,-339387.90084360726,66345.9338255297,-273041.96701807756,302.7902065647947,256.52722635251433,1.0242228123570658,282
20052000,40104.000007252755,-340266.8252587316,66440.54181437305,-273826.28344435856,303.221979408024,256.897724094518,1.022745678837785,282
20053000,40106.00000725316,-339654.05529736844,66825.68801052723,-272828.3672868412,304.9797132971549,256.71007226115086,1.0234932930627034,281
20054000,40108.00000725357,-338729.4957157406,66077.11602614284,-272652.37968959776,301.5633733240615,256.7674617954019,1.0232645343134943,281
20055000,40110.00000725398,-338931.8177741987,66002.88156802033,-272928.9362061784,301.2245813949547,255.93559544052303,1.026590446587522,281
20056000,40112.000007254384,-339608.953805791,65797.7494165143,-273811.2043892767,300.2883973223795,255.3661028833509,1.0288798483992518,281
20057000,40114.00000725479,-339846.88431828306,66903.00373476517,-272943.8805835179,305.33256753799316,256.42688395100635,1.02462360097598,281
20058000,40116.0000072552,-338895.7255882269,66366.52423097217,-272529.20135725476,302.8841772538435,257.9917281324941,1.0184087649740334,281
20059000,40118.00000725561,-339944.93433118914,65497.199985784246,-274447.7343454049,298.9167469594048,255.65284414315295,1.0277258526167927,282
20060000,40120.000007256014,-338538.1307930981,65381.33566364064,-273156.7951294575,298.3879642592078,257.76656821598834,1.0192983482666895,282
20061000,40122.00000725642,-339819.1795686381,66506.53186512075,-273312.64770351734,303.52314543199867,257.07784825535356,1.0220290818676494,281
20062000,40124.00000725683,-340165.10208847956,66051.47899231233,-274113.6230961672,301.4463707841672,256.54300446028304,1.0241598198075454,281
20063000,40126.00000725724,-339857.57210884313,66340.14354866405,-273517.4285601791,302.7637808439234,256.81968751341907,1.0230564477546193,281
20064000,40128.000007257644,-339491.02684102417,66287.23142093257,-273203.7954200916,302.52229996993754,256.89171751419804,1.0227695924311322,281
20065000,40130.00000725805,-338775.44941621483,65615.83933614846,-273159.61008006637,299.4581943599036,257.7674669488724,1.019294794377771,281
20066000,40132.00000725846,-339187.6829278604,65814.80008681118,-273372.8828410492,300.36621333435755,256.64588926283704,1.0237492522307676,281
20067000,40134.00000725887,-340134.51634775265,65970.03636959894,-274164.4799781537,301.0746821646443,256.0044702863063,1.0263142550873805,281
20068000,40136.000007259274,-340612.4348548008,65339.81260925846,-275272.62224554236,298.198460946968,255.35759468970497,1.0289141293807877,281
20069000,40138.00000725968,-339485.0231430249,66097.31596477621,-273387.7071782487,301.6555619969571,256.1281186391299,1.025818791848923,281
20070000,40140.00000726009,-339710.63139557163,65567.34502128599,-274143.28637428564,299.23687554249057,256.5133559389393,1.0242781950249522,281
20071000,40142.000007260496,-339583.02987515903,65462.94084060655,-274120.08903455245,298.7603947453811,256.7569441203312,1.0233064508580307,281
20072000,40144.000007260904,-339699.22439495404,66045.41016786831,-273653.81422708574,301.4186738251969,256.31967865751045,1.025052148149731,281
20073000,40146.00000726131,-339220.51283547515,65877.2366515887,-273343.27618388645,300.65116192511664,257.2843147673742,1.0212089200171,281
20074000,40148.00000726172,-339980.88569457293,65099.01322629966,-274881.8724682733,297.09949842277615,257.1327344980651,1.0218109247498668,281
20075000,40150.000007262126,-339573.14839729713,65441.81376842386,-274131.3346288733,298.6639748115367,255.90558272712522,1.026710845542957,281
20076000,40152.00000726253,-339109.701135386,66320.96335059847,-272788.73778478755,302.6762460727722,255.86627419772842,1.026868578302308,281
20077000,40154.00000726294,-340696.54129701597,65651.18609079844,-275045.3552062175,299.6195102164262,255.5570193482595,1.0281112132665795,281
20078000,40156.00000726335,-339969.26319006016,65455.39097113669,-274513.87221892347,298.72593857897425,256.1995955237334,1.0255325996273497,281
20079000,40158.000007263756,-340323.1386203456,65583.04894036654,-274740.0896799791,299.3085452384026,256.05567705678203,1.0261090097317596,281
20080000,40160.00000726416,-340634.5676505461,66258.9006103652,-274375.6670401809,302.3930035460391,256.77853284464624,1.023220416092536,281
20081000,40162.00000726457,-340270.5577943891,65350.71048563506,-274919.847308754,298.24819677927786,257.1853238149872,1.0216019846060085,281
20082000,40164.00000726498,-339799.17367632035,65369.98789148079,-274429.18578483956,298.33617518822473,255.2949550264481,1.0291665857388774,281
20083000,40166.000007265386,-340274.45695232763,65904.44425509305,-274370.0126972346,300.7753322458914,255.83345004423163,1.027000328438302,281
20084000,40168.00000726579,-340164.7115338922,65581.02895947127,-274583.68257442093,299.29932643029684,256.5129899816894,1.0242796563233896,281
20085000,40170.0000072662,-338695.57308200514,65929.11224849863,-272766.46083350654,300.8879122698376,257.44506729388274,1.0205712619888792,281
20086000,40172.00000726661,-339330.99083067104,66413.57508385036,-272917.4157468207,303.09890838566395,256.7495703849722,1.0233358397717045,281
