#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
15001000,30002.00000519471,-350103.4563754508,59607.78695899551,-290495.6694164553,272.0385875289234,255.03852178178298,1.030201380502579,0
15002000,30004.000005195117,-341962.8610201464,64616.713326725876,-277346.1476934205,294.89837353391476,256.081197880281,1.0260067486241702,318
15003000,30006.000005195525,-339302.39925391716,65512.40264702641,-273789.99660689075,298.9861290100057,257.62694190297475,1.019850778339329,313
15004000,30008.000005195932,-339044.8999444784,66211.39237362053,-272833.5075708579,302.17618500135967,256.6919855660888,1.0235654091089013,312
15005000,30010.00000519634,-339228.99627300096,65790.8940263926,-273438.10224660835,300.25711062745575,256.93389270797866,1.0226017068116093,309
15006000,30012.000005196747,-338876.2815577965,66003.73773145187,-272872.54382634466,301.2284887618021,256.19677260788967,1.0255438995051518,311
15007000,30014.000005197155,-339491.30595803773,66297.34249420348,-273193.96346383425,302.5684449827176,257.34855134419263,1.0209540168327003,309
15008000,30016.000005197562,-338607.35914345016,65909.08301205985,-272698.2761313903,300.79650264924834,256.109737060033,1.0258924171998287,310
15009000,30018.00000519797,-338656.3617680033,66694.65422423172,-271961.7075437716,304.3817000515547,257.226723388469,1.0214375620068565,310
15010000,30020.000005198377,-340561.4248177535,66123.27878935251,-274438.146028401,301.77405138376923,256.05481353542115,1.0261124701902304,309
15011000,30022.000005198784,-339248.87885886314,65573.39610240702,-273675.4827564561,299.2644915243138,255.75758420787682,1.0273049694095364,309
15012000,30024.000005199192,-339926.81309255003,66611.67073461943,-273315.1423579306,304.0029792089594,257.19754198651424,1.021553453394614,310
15013000,30026.0000051996,-338963.1383295194,66215.10126621611,-272748.0370633033,302.1931116808167,256.6359746886628,1.0237888025623585,310
15014000,30028.000005200007,-339452.0312701124,66914.12847797759,-272537.9027921348,305.38333874733553,256.78715880859846,1.0231860441930012,310
15015000,30030.000005200414,-338644.57475440926,65283.79594796267,-273360.7788064466,297.9428115730452,256.9481741448644,1.0225448695844768,310
15016000,30032.00000520082,-339553.2911035316,65572.18383065157,-273981.10727288004,299.2589589468961,256.51670735943696,1.0242648127116774,310
15017000,30034.00000520123,-340404.3553523929,65471.889967808616,-274932.46538458427,298.8012368575928,256.67276868469855,1.0236420426184192,310
15018000,30036.000005201637,-339108.02553428244,65505.569016502646,-273602.4565177798,298.95494162174293,257.2343091498038,1.0214074401246342,310
15019000,30038.000005202044,-339790.8091960172,65932.53995838261,-273858.2692376346,300.9035556849494,256.2201031235388,1.0254505170277246,311
15020000,30040.00000520245,-339629.12174584833,65699.20848135406,-273929.9132644943,299.83867526117945,256.45606463203575,1.0245070148678754,311
15021000,30042.00000520286,-340531.65438508615,66026.05243672896,-274505.6019483572,301.33032882690776,256.48071052380845,1.0244085673512677,311
15022000,30044.000005203266,-339682.3858480172,66517.31147103006,-273165.0743769871,303.5723415004201,255.85687253090597,1.0269063114151538,311
15023000,30046.000005203674,-339581.7593134397,65938.73370119999,-273643.0256122397,300.93182274758533,255.4161151041771,1.0286783866936708,310
15024000,30048.00000520408,-340016.71669621,65621.63923604705,-274395.0774601629,299.48466399846444,256.59819356382275,1.0239395436569168,310
15025000,30050.00000520449,-340249.07907672855,65610.2393871044,-274638.83968962415,299.4326372589626,255.74991207086836,1.027335787111138,309
15026000,30052.000005204896,-340238.9364988592,65424.424418883806,-274814.5120799754,298.5846131319934,256.79010029429674,1.0231743237757724,309
15027000,30054.000005205304,-340884.9687918308,66511.63702529436,-274373.33176653646,303.5464444107662,254.84572717939352,1.0309807432477713,309
15028000,30056.00000520571,-339914.01398985274,65472.46721314994,-274441.5467767028,298.80387129539565,254.98868032105176,1.0304027492126993,310
15029000,30058.00000520612,-340015.5437779166,65580.77493603085,-274434.7688418857,299.2981671156929,255.39341323071505,1.0287698257259954,310
15030000,30060.000005206526,-339525.50583309284,65762.51603378635,-273762.9897993065,300.1275988737176,255.55592964741456,1.0281155971744753,310
15031000,30062.000005206934,-339012.6219386826,65636.3062505282,-273376.3156881544,299.55160145926067,257.12994762475137,1.0218219995298532,310
15032000,30064.00000520734,-339164.2214887403,65947.38765062112,-273216.8338381192,300.97131772462063,257.05181801458457,1.0221325771989773,310
15033000,30066.00000520775,-338900.1838762101,65820.78943756782,-273079.3944386423,300.39354759055414,257.02800785805675,1.0222272639098073,310
15034000,30068.000005208156,-340026.50218274724,65584.65672345652,-274441.8454592907,299.3158828542271,256.5814205480028,1.0240064797356387,311
15035000,30070.000005208563,-340122.46788410586,65543.0828086317,-274579.38507547416,299.1261474246133,255.2927944094545,1.0291752958743106,310
15036000,30072.00000520897,-340071.4903299087,65978.1118160804,-274093.37851382827,301.1115369644374,256.9999969112142,1.0223386785164008,310
15037000,30074.00000520938,-340578.68921843474,65925.47970783256,-274653.2095106022,300.8713340460459,256.0957107534183,1.025948605105339,310
