#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
40001000,80001.99996275404,-350730.1589216958,60356.20998592641,-290373.9489357694,275.4542476885677,256.4460595183547,1.0245469854923805,0
40002000,80003.99996274717,-342192.87086924,64422.302974263555,-277770.56789497647,294.01112171023556,255.7255174369435,1.0274337885960725,304
40003000,80005.9999627403,-339581.67046005046,65187.606319789775,-274394.0641402607,297.503820429135,256.31543209003917,1.0250691309473456,310
40004000,80007.99996273343,-338466.703577189,65783.1913138926,-272683.5122632964,300.22195691456784,256.85440102606617,1.0229181831082048,308
40005000,80009.99996272656,-338399.14520696807,65737.15203344624,-272661.9931735218,300.0118424066749,257.43861266437807,1.020596850261404,307
40006000,80011.9999627197,-339151.7911502018,65672.84742482437,-273478.94372537744,299.7183684195744,255.9093963193536,1.0266955453759539,311
40007000,80013.99996271283,-339467.3206224304,64949.398420489975,-274517.92220194044,296.4166849428213,257.33690232695795,1.0210002329440717,312
40008000,80015.99996270596,-339831.9300011867,64694.80809885403,-275137.12190233264,295.2547832009563,257.6541104665864,1.019743239279713,312
40009000,80017.99996269909,-339281.22669845796,65989.30900883605,-273291.9176896219,301.1626388196972,257.2142705903596,1.021487013989874,314
40010000,80019.99996269222,-339002.42097159615,65881.17352605495,-273121.2474455412,300.6691290704128,256.2735705875847,1.025236572848759,314
40011000,80021.99996268535,-339561.47915638145,65304.33684518712,-274257.14231119433,298.0365563160158,256.74426839202783,1.0233569725488298,313
40012000,80023.99996267848,-339642.055972934,65866.54506277753,-273775.5109101565,300.60236754996845,255.84426505848788,1.0269569152189724,313
40013000,80025.99996267162,-339897.07025402924,65554.0207132569,-274343.04954077234,299.1760659382265,255.0572193879479,1.0301258590186961,314
40014000,80027.99996266475,-339613.6395943109,65198.83214934892,-274414.807444962,297.55505297731213,256.55595043407334,1.024108140062204,315
40015000,80029.99996265788,-341179.75424822257,66108.51278379699,-275071.2414644256,301.70666214656217,255.0917707802315,1.0299863316535145,315
40016000,80031.99996265101,-340552.9609529774,65141.16830964011,-275411.7926433373,297.29188619481323,256.9447385822096,1.0225585418510748,314
40017000,80033.99996264414,-339893.2729899832,65689.69787188183,-274203.5751181014,299.7952706508197,255.93258885240957,1.0266025065391207,313
40018000,80035.99996263727,-340073.83178283274,65782.2091197857,-274291.62266304705,300.2174743677203,255.90980755643372,1.0266938955162541,313
40019000,80037.9999626304,-339709.4102942336,65632.5810665479,-274076.8292276857,299.5346004290264,255.52577764669223,1.0282369146498165,313
40020000,80039.99996262354,-339645.77473580884,65580.10771974112,-274065.6670160677,299.2951220676162,256.53624706921227,1.02418679708074,313
40021000,80041.99996261667,-339118.40424841247,66151.99891313969,-272966.4053352728,301.9051245590591,257.1536948445748,1.0217276379393736,313
40022000,80043.9999626098,-340536.96886342927,65283.87698838906,-275253.0918750402,297.9431814261173,256.3525146646458,1.0249208499656863,313
40023000,80045.99996260293,-339471.3563655056,64872.872786964756,-274598.48357854085,296.06743652552507,256.33028649172576,1.0250097279449302,313
40024000,80047.99996259606,-339295.3854150593,65650.62217438908,-273644.7632406702,299.6169366093303,256.0212728180446,1.026246898661663,313
